period,horizon_months,cohort,dimension,target_month,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,3,E_persist,target_month,2024-02,persistence,37,37,3,10,0.2702702702702703,15,10,5,0,22,0.8,0.6666666666666666,1.0,,,
main,3,E_persist,target_month,2024-03,partitioned_rf,83,83,7,55,0.6626506024096386,74,53,21,2,7,0.8217054263565892,0.7162162162162162,0.9636363636363636,,,
main,3,E_persist,target_month,2024-03,pooled_rf,83,83,7,55,0.6626506024096386,74,53,21,2,7,0.8217054263565892,0.7162162162162162,0.9636363636363636,,,
main,3,E_persist,target_month,2024-03,xgb,83,83,7,55,0.6626506024096386,70,51,19,4,9,0.816,0.7285714285714285,0.9272727272727272,,,
main,3,E_persist,target_month,2024-03,persistence,83,83,7,55,0.6626506024096386,72,53,19,2,9,0.8346456692913385,0.7361111111111112,0.9636363636363636,,,
main,3,E_persist,target_month,2024-04,partitioned_rf,133,133,3,121,0.9097744360902256,24,23,1,98,11,0.31724137931034485,0.9583333333333334,0.19008264462809918,,,
main,3,E_persist,target_month,2024-04,pooled_rf,133,133,3,121,0.9097744360902256,35,34,1,87,11,0.4358974358974359,0.9714285714285714,0.2809917355371901,,,
main,3,E_persist,target_month,2024-04,xgb,133,133,3,121,0.9097744360902256,58,56,2,65,10,0.6256983240223464,0.9655172413793104,0.4628099173553719,,,
main,3,E_persist,target_month,2024-04,persistence,133,133,3,121,0.9097744360902256,81,79,2,42,10,0.7821782178217822,0.9753086419753086,0.6528925619834711,,,
main,3,E_persist,target_month,2024-05,partitioned_rf,78,78,5,30,0.38461538461538464,23,15,8,15,40,0.5660377358490566,0.6521739130434783,0.5,,,
main,3,E_persist,target_month,2024-05,pooled_rf,78,78,5,30,0.38461538461538464,30,21,9,9,39,0.7,0.7,0.7,,,
main,3,E_persist,target_month,2024-05,xgb,78,78,5,30,0.38461538461538464,20,19,1,11,47,0.76,0.95,0.6333333333333333,,,
main,3,E_persist,target_month,2024-05,persistence,78,78,5,30,0.38461538461538464,23,21,2,9,46,0.7924528301886793,0.9130434782608695,0.7,,,
main,3,E_persist,target_month,2024-06,partitioned_rf,12,12,2,6,0.5,3,2,1,4,5,0.4444444444444444,0.6666666666666666,0.3333333333333333,,,
main,3,E_persist,target_month,2024-06,pooled_rf,12,12,2,6,0.5,4,2,2,4,4,0.4,0.5,0.3333333333333333,,,
main,3,E_persist,target_month,2024-06,xgb,12,12,2,6,0.5,2,1,1,5,5,0.25,0.5,0.16666666666666666,,,
main,3,E_persist,target_month,2024-06,persistence,12,12,2,6,0.5,6,4,2,2,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
main,3,E_persist,target_month,2024-07,partitioned_rf,480,480,5,221,0.46041666666666664,212,142,70,79,189,0.6558891454965358,0.6698113207547169,0.6425339366515838,,,
main,3,E_persist,target_month,2024-07,pooled_rf,480,480,5,221,0.46041666666666664,242,149,93,72,166,0.6436285097192225,0.6157024793388429,0.6742081447963801,,,
main,3,E_persist,target_month,2024-07,xgb,480,480,5,221,0.46041666666666664,365,202,163,19,96,0.689419795221843,0.5534246575342465,0.9140271493212669,,,
main,3,E_persist,target_month,2024-07,persistence,480,480,5,221,0.46041666666666664,154,119,35,102,224,0.6346666666666667,0.7727272727272727,0.5384615384615384,,,
main,3,E_persist,target_month,2024-08,partitioned_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-08,pooled_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-08,xgb,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-08,persistence,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,3,E_persist,target_month,2024-09,partitioned_rf,301,301,5,150,0.4983388704318937,215,136,79,14,72,0.7452054794520548,0.6325581395348837,0.9066666666666666,,,
main,3,E_persist,target_month,2024-09,pooled_rf,301,301,5,150,0.4983388704318937,210,133,77,17,74,0.7388888888888889,0.6333333333333333,0.8866666666666667,,,
main,3,E_persist,target_month,2024-09,xgb,301,301,5,150,0.4983388704318937,224,137,87,13,64,0.732620320855615,0.6116071428571429,0.9133333333333333,,,
main,3,E_persist,target_month,2024-09,persistence,301,301,5,150,0.4983388704318937,157,122,35,28,116,0.7947882736156352,0.7770700636942676,0.8133333333333334,,,
main,3,E_persist,target_month,2024-10,partitioned_rf,45,45,1,26,0.5777777777777777,24,20,4,6,15,0.8,0.8333333333333334,0.7692307692307693,,,
main,3,E_persist,target_month,2024-10,pooled_rf,45,45,1,26,0.5777777777777777,24,20,4,6,15,0.8,0.8333333333333334,0.7692307692307693,,,
main,3,E_persist,target_month,2024-10,xgb,45,45,1,26,0.5777777777777777,27,22,5,4,14,0.8301886792452831,0.8148148148148148,0.8461538461538461,,,
main,3,E_persist,target_month,2024-10,persistence,45,45,1,26,0.5777777777777777,19,18,1,8,18,0.8,0.9473684210526315,0.6923076923076923,,,
main,3,E_persist,target_month,2024-11,partitioned_rf,43,43,2,21,0.4883720930232558,35,21,14,0,8,0.75,0.6,1.0,,,
main,3,E_persist,target_month,2024-11,pooled_rf,43,43,2,21,0.4883720930232558,35,21,14,0,8,0.75,0.6,1.0,,,
main,3,E_persist,target_month,2024-11,xgb,43,43,2,21,0.4883720930232558,33,21,12,0,10,0.7777777777777778,0.6363636363636364,1.0,,,
main,3,E_persist,target_month,2024-11,persistence,43,43,2,21,0.4883720930232558,32,21,11,0,11,0.7924528301886793,0.65625,1.0,,,
main,3,E_persist,target_month,2025-01,partitioned_rf,765,765,11,266,0.3477124183006536,414,196,218,70,281,0.5764705882352941,0.47342995169082125,0.7368421052631579,,,
main,3,E_persist,target_month,2025-01,pooled_rf,765,765,11,266,0.3477124183006536,396,200,196,66,303,0.6042296072507553,0.5050505050505051,0.7518796992481203,,,
main,3,E_persist,target_month,2025-01,xgb,765,765,11,266,0.3477124183006536,380,194,186,72,313,0.6006191950464397,0.5105263157894737,0.7293233082706767,,,
main,3,E_persist,target_month,2025-01,persistence,765,765,11,266,0.3477124183006536,390,197,193,69,306,0.600609756097561,0.5051282051282051,0.7406015037593985,,,
main,3,E_persist,target_month,2025-02,partitioned_rf,144,144,5,65,0.4513888888888889,85,43,42,22,37,0.5733333333333334,0.5058823529411764,0.6615384615384615,,,
main,3,E_persist,target_month,2025-02,pooled_rf,144,144,5,65,0.4513888888888889,80,42,38,23,41,0.5793103448275863,0.525,0.6461538461538462,,,
main,3,E_persist,target_month,2025-02,xgb,144,144,5,65,0.4513888888888889,75,38,37,27,42,0.5428571428571428,0.5066666666666667,0.5846153846153846,,,
main,3,E_persist,target_month,2025-02,persistence,144,144,5,65,0.4513888888888889,74,37,37,28,42,0.5323741007194245,0.5,0.5692307692307692,,,
main,3,E_persist,target_month,2025-03,partitioned_rf,288,288,5,194,0.6736111111111112,160,146,14,48,80,0.8248587570621468,0.9125,0.7525773195876289,,,
main,3,E_persist,target_month,2025-03,pooled_rf,288,288,5,194,0.6736111111111112,158,145,13,49,81,0.8238636363636364,0.9177215189873418,0.7474226804123711,,,
main,3,E_persist,target_month,2025-03,xgb,288,288,5,194,0.6736111111111112,152,139,13,55,81,0.8034682080924855,0.9144736842105263,0.7164948453608248,,,
main,3,E_persist,target_month,2025-03,persistence,288,288,5,194,0.6736111111111112,148,135,13,59,81,0.7894736842105263,0.9121621621621622,0.6958762886597938,,,
main,3,E_persist,target_month,2025-04,partitioned_rf,1797,1797,17,870,0.48414023372287146,1272,734,538,136,389,0.6853408029878618,0.5770440251572327,0.8436781609195402,,,
main,3,E_persist,target_month,2025-04,pooled_rf,1797,1797,17,870,0.48414023372287146,1261,697,564,173,363,0.65415297982168,0.5527359238699445,0.8011494252873563,,,
main,3,E_persist,target_month,2025-04,xgb,1797,1797,17,870,0.48414023372287146,1436,753,683,117,244,0.6530789245446661,0.5243732590529248,0.8655172413793103,,,
main,3,E_persist,target_month,2025-04,persistence,1797,1797,17,870,0.48414023372287146,1022,612,410,258,517,0.6469344608879493,0.598825831702544,0.7034482758620689,,,
main,3,E_persist,target_month,2025-05,partitioned_rf,336,336,7,108,0.32142857142857145,244,100,144,8,84,0.5681818181818182,0.4098360655737705,0.9259259259259259,,,
main,3,E_persist,target_month,2025-05,pooled_rf,336,336,7,108,0.32142857142857145,243,100,143,8,85,0.5698005698005698,0.411522633744856,0.9259259259259259,,,
main,3,E_persist,target_month,2025-05,xgb,336,336,7,108,0.32142857142857145,233,97,136,11,92,0.5689149560117303,0.41630901287553645,0.8981481481481481,,,
main,3,E_persist,target_month,2025-05,persistence,336,336,7,108,0.32142857142857145,197,86,111,22,117,0.5639344262295082,0.4365482233502538,0.7962962962962963,,,
main,3,E_persist,target_month,2025-06,partitioned_rf,234,234,5,0,0.0,148,0,148,0,86,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-06,pooled_rf,234,234,5,0,0.0,147,0,147,0,87,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-06,xgb,234,234,5,0,0.0,152,0,152,0,82,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-06,persistence,234,234,5,0,0.0,157,0,157,0,77,0.0,0.0,,,,no_observed_positives
main,3,E_persist,target_month,2025-07,partitioned_rf,255,255,5,213,0.8352941176470589,180,152,28,61,14,0.7735368956743003,0.8444444444444444,0.7136150234741784,,,
main,3,E_persist,target_month,2025-07,pooled_rf,255,255,5,213,0.8352941176470589,178,150,28,63,14,0.7672634271099744,0.8426966292134831,0.704225352112676,,,
main,3,E_persist,target_month,2025-07,xgb,255,255,5,213,0.8352941176470589,181,156,25,57,17,0.7918781725888325,0.861878453038674,0.7323943661971831,,,
main,3,E_persist,target_month,2025-07,persistence,255,255,5,213,0.8352941176470589,141,126,15,87,27,0.711864406779661,0.8936170212765957,0.5915492957746479,,,
main,3,E_persist,target_month,2025-08,partitioned_rf,345,345,10,73,0.21159420289855072,183,57,126,16,146,0.4453125,0.3114754098360656,0.7808219178082192,,,
main,3,E_persist,target_month,2025-08,pooled_rf,345,345,10,73,0.21159420289855072,204,63,141,10,131,0.4548736462093863,0.3088235294117647,0.863013698630137,,,
main,3,E_persist,target_month,2025-08,xgb,345,345,10,73,0.21159420289855072,158,48,110,25,162,0.4155844155844156,0.3037974683544304,0.6575342465753424,,,
main,3,E_persist,target_month,2025-08,persistence,345,345,10,73,0.21159420289855072,172,53,119,20,153,0.4326530612244898,0.3081395348837209,0.726027397260274,,,
main,3,E_persist,target_month,2025-09,partitioned_rf,845,845,7,766,0.906508875739645,339,310,29,456,50,0.5610859728506787,0.9144542772861357,0.4046997389033943,,,
main,3,E_persist,target_month,2025-09,pooled_rf,845,845,7,766,0.906508875739645,634,562,72,204,7,0.8028571428571428,0.886435331230284,0.7336814621409922,,,
main,3,E_persist,target_month,2025-09,xgb,845,845,7,766,0.906508875739645,722,675,47,91,32,0.907258064516129,0.9349030470914127,0.881201044386423,,,
main,3,E_persist,target_month,2025-09,persistence,845,845,7,766,0.906508875739645,734,709,25,57,54,0.9453333333333334,0.9659400544959128,0.9255874673629243,,,
main,3,E_persist,target_month,2025-10,partitioned_rf,2112,2112,19,800,0.3787878787878788,1327,556,771,244,541,0.5228020686412788,0.4189902034664657,0.695,,,
main,3,E_persist,target_month,2025-10,pooled_rf,2112,2112,19,800,0.3787878787878788,1453,614,839,186,473,0.5450510430537062,0.4225739848589126,0.7675,,,
main,3,E_persist,target_month,2025-10,xgb,2112,2112,19,800,0.3787878787878788,977,554,423,246,889,0.6235227912211593,0.5670419651995906,0.6925,,,
main,3,E_persist,target_month,2025-10,persistence,2112,2112,19,800,0.3787878787878788,846,473,373,327,939,0.574726609963548,0.5591016548463357,0.59125,,,
main,6,E_all,target_month,2023-07,partitioned_rf,287,287,6,110,0.3832752613240418,129,70,59,40,118,0.5857740585774058,0.5426356589147286,0.6363636363636364,,,
main,6,E_all,target_month,2023-07,pooled_rf,287,287,6,110,0.3832752613240418,124,71,53,39,124,0.6068376068376068,0.5725806451612904,0.6454545454545455,,,
main,6,E_all,target_month,2023-07,xgb,287,287,6,110,0.3832752613240418,157,83,74,27,103,0.6217228464419475,0.5286624203821656,0.7545454545454545,,,
main,6,E_all,target_month,2023-08,partitioned_rf,468,468,4,256,0.5470085470085471,376,209,167,47,45,0.6613924050632911,0.5558510638297872,0.81640625,,,
main,6,E_all,target_month,2023-08,pooled_rf,468,468,4,256,0.5470085470085471,377,207,170,49,42,0.6540284360189573,0.5490716180371353,0.80859375,,,
main,6,E_all,target_month,2023-08,xgb,468,468,4,256,0.5470085470085471,384,212,172,44,40,0.6625,0.5520833333333334,0.828125,,,
main,6,E_all,target_month,2023-09,partitioned_rf,193,193,5,150,0.7772020725388601,156,148,8,2,35,0.9673202614379085,0.9487179487179487,0.9866666666666667,,,
main,6,E_all,target_month,2023-09,pooled_rf,193,193,5,150,0.7772020725388601,155,147,8,3,35,0.9639344262295082,0.9483870967741935,0.98,,,
main,6,E_all,target_month,2023-09,xgb,193,193,5,150,0.7772020725388601,156,148,8,2,35,0.9673202614379085,0.9487179487179487,0.9866666666666667,,,
main,6,E_all,target_month,2023-10,partitioned_rf,129,129,4,69,0.5348837209302325,107,69,38,0,22,0.7840909090909091,0.6448598130841121,1.0,,,
main,6,E_all,target_month,2023-10,pooled_rf,129,129,4,69,0.5348837209302325,107,69,38,0,22,0.7840909090909091,0.6448598130841121,1.0,,,
main,6,E_all,target_month,2023-10,xgb,129,129,4,69,0.5348837209302325,107,69,38,0,22,0.7840909090909091,0.6448598130841121,1.0,,,
main,6,E_all,target_month,2023-11,partitioned_rf,38,38,3,13,0.34210526315789475,5,4,1,9,24,0.4444444444444444,0.8,0.3076923076923077,,,
main,6,E_all,target_month,2023-11,pooled_rf,38,38,3,13,0.34210526315789475,5,4,1,9,24,0.4444444444444444,0.8,0.3076923076923077,,,
main,6,E_all,target_month,2023-11,xgb,38,38,3,13,0.34210526315789475,11,8,3,5,22,0.6666666666666666,0.7272727272727273,0.6153846153846154,,,
main,6,E_all,target_month,2023-12,partitioned_rf,19,19,1,8,0.42105263157894735,16,8,8,0,3,0.6666666666666666,0.5,1.0,,,
main,6,E_all,target_month,2023-12,pooled_rf,19,19,1,8,0.42105263157894735,17,8,9,0,2,0.64,0.47058823529411764,1.0,,,
main,6,E_all,target_month,2023-12,xgb,19,19,1,8,0.42105263157894735,16,8,8,0,3,0.6666666666666666,0.5,1.0,,,
main,6,E_all,target_month,2024-01,partitioned_rf,355,355,1,97,0.27323943661971833,263,78,185,19,73,0.43333333333333335,0.2965779467680608,0.8041237113402062,,,
main,6,E_all,target_month,2024-01,pooled_rf,355,355,1,97,0.27323943661971833,261,77,184,20,74,0.4301675977653631,0.2950191570881226,0.7938144329896907,,,
main,6,E_all,target_month,2024-01,xgb,355,355,1,97,0.27323943661971833,246,75,171,22,87,0.43731778425655976,0.3048780487804878,0.7731958762886598,,,
main,6,E_all,target_month,2024-02,partitioned_rf,59,59,3,20,0.3389830508474576,48,20,28,0,11,0.5882352941176471,0.4166666666666667,1.0,,,
main,6,E_all,target_month,2024-02,pooled_rf,59,59,3,20,0.3389830508474576,46,20,26,0,13,0.6060606060606061,0.43478260869565216,1.0,,,
main,6,E_all,target_month,2024-02,xgb,59,59,3,20,0.3389830508474576,46,19,27,1,12,0.5757575757575758,0.41304347826086957,0.95,,,
main,6,E_all,target_month,2024-03,partitioned_rf,105,105,7,73,0.6952380952380952,97,71,26,2,6,0.8352941176470589,0.7319587628865979,0.9726027397260274,,,
main,6,E_all,target_month,2024-03,pooled_rf,105,105,7,73,0.6952380952380952,97,71,26,2,6,0.8352941176470589,0.7319587628865979,0.9726027397260274,,,
main,6,E_all,target_month,2024-03,xgb,105,105,7,73,0.6952380952380952,95,70,25,3,7,0.8333333333333334,0.7368421052631579,0.958904109589041,,,
main,6,E_all,target_month,2024-04,partitioned_rf,253,253,4,232,0.9169960474308301,65,63,2,169,19,0.42424242424242425,0.9692307692307692,0.27155172413793105,,,
main,6,E_all,target_month,2024-04,pooled_rf,253,253,4,232,0.9169960474308301,74,72,2,160,19,0.47058823529411764,0.972972972972973,0.3103448275862069,,,
main,6,E_all,target_month,2024-04,xgb,253,253,4,232,0.9169960474308301,84,82,2,150,19,0.5189873417721519,0.9761904761904762,0.35344827586206895,,,
main,6,E_all,target_month,2024-05,partitioned_rf,89,89,5,30,0.33707865168539325,29,16,13,14,46,0.5423728813559322,0.5517241379310345,0.5333333333333333,,,
main,6,E_all,target_month,2024-05,pooled_rf,89,89,5,30,0.33707865168539325,38,23,15,7,44,0.6764705882352942,0.6052631578947368,0.7666666666666667,,,
main,6,E_all,target_month,2024-05,xgb,89,89,5,30,0.33707865168539325,34,22,12,8,47,0.6875,0.6470588235294118,0.7333333333333333,,,
main,6,E_all,target_month,2024-06,partitioned_rf,57,57,3,13,0.22807017543859648,7,4,3,9,41,0.4,0.5714285714285714,0.3076923076923077,,,
main,6,E_all,target_month,2024-06,pooled_rf,57,57,3,13,0.22807017543859648,11,5,6,8,38,0.4166666666666667,0.45454545454545453,0.38461538461538464,,,
main,6,E_all,target_month,2024-06,xgb,57,57,3,13,0.22807017543859648,10,6,4,7,40,0.5217391304347826,0.6,0.46153846153846156,,,
main,6,E_all,target_month,2024-07,partitioned_rf,623,623,6,353,0.5666131621187801,356,250,106,103,164,0.7052186177715092,0.702247191011236,0.7082152974504249,,,
main,6,E_all,target_month,2024-07,pooled_rf,623,623,6,353,0.5666131621187801,343,256,87,97,183,0.735632183908046,0.7463556851311953,0.7252124645892352,,,
main,6,E_all,target_month,2024-07,xgb,623,623,6,353,0.5666131621187801,301,229,72,124,198,0.7003058103975535,0.760797342192691,0.6487252124645893,,,
main,6,E_all,target_month,2024-08,partitioned_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,6,E_all,target_month,2024-08,pooled_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,6,E_all,target_month,2024-08,xgb,35,35,1,35,1.0,34,34,0,1,0,0.9855072463768116,1.0,0.9714285714285714,,,
main,6,E_all,target_month,2024-09,partitioned_rf,446,446,8,273,0.6121076233183856,315,231,84,42,89,0.7857142857142857,0.7333333333333333,0.8461538461538461,,,
main,6,E_all,target_month,2024-09,pooled_rf,446,446,8,273,0.6121076233183856,292,227,65,46,108,0.8035398230088495,0.7773972602739726,0.8315018315018315,,,
main,6,E_all,target_month,2024-09,xgb,446,446,8,273,0.6121076233183856,341,246,95,27,78,0.8013029315960912,0.7214076246334311,0.9010989010989011,,,
main,6,E_all,target_month,2024-10,partitioned_rf,47,47,1,28,0.5957446808510638,15,15,0,13,19,0.6976744186046512,1.0,0.5357142857142857,,,
main,6,E_all,target_month,2024-10,pooled_rf,47,47,1,28,0.5957446808510638,15,15,0,13,19,0.6976744186046512,1.0,0.5357142857142857,,,
main,6,E_all,target_month,2024-10,xgb,47,47,1,28,0.5957446808510638,18,18,0,10,19,0.782608695652174,1.0,0.6428571428571429,,,
main,6,E_all,target_month,2024-11,partitioned_rf,76,76,2,40,0.5263157894736842,55,37,18,3,18,0.7789473684210526,0.6727272727272727,0.925,,,
main,6,E_all,target_month,2024-11,pooled_rf,76,76,2,40,0.5263157894736842,54,37,17,3,19,0.7872340425531915,0.6851851851851852,0.925,,,
main,6,E_all,target_month,2024-11,xgb,76,76,2,40,0.5263157894736842,51,36,15,4,21,0.7912087912087912,0.7058823529411765,0.9,,,
main,6,E_all,target_month,2025-01,partitioned_rf,831,831,11,280,0.3369434416365824,510,182,328,98,223,0.4607594936708861,0.3568627450980392,0.65,,,
main,6,E_all,target_month,2025-01,pooled_rf,831,831,11,280,0.3369434416365824,551,191,360,89,191,0.45968712394705175,0.3466424682395644,0.6821428571428572,,,
main,6,E_all,target_month,2025-01,xgb,831,831,11,280,0.3369434416365824,578,217,361,63,190,0.5058275058275058,0.3754325259515571,0.775,,,
main,6,E_all,target_month,2025-02,partitioned_rf,145,145,5,65,0.4482758620689655,57,36,21,29,59,0.5901639344262295,0.631578947368421,0.5538461538461539,,,
main,6,E_all,target_month,2025-02,pooled_rf,145,145,5,65,0.4482758620689655,55,35,20,30,60,0.5833333333333334,0.6363636363636364,0.5384615384615384,,,
main,6,E_all,target_month,2025-02,xgb,145,145,5,65,0.4482758620689655,77,42,35,23,45,0.5915492957746479,0.5454545454545454,0.6461538461538462,,,
main,6,E_all,target_month,2025-03,partitioned_rf,304,304,5,209,0.6875,165,152,13,57,82,0.8128342245989305,0.9212121212121213,0.7272727272727273,,,
main,6,E_all,target_month,2025-03,pooled_rf,304,304,5,209,0.6875,165,154,11,55,84,0.8235294117647058,0.9333333333333333,0.7368421052631579,,,
main,6,E_all,target_month,2025-03,xgb,304,304,5,209,0.6875,188,169,19,40,76,0.8513853904282116,0.898936170212766,0.8086124401913876,,,
main,6,E_all,target_month,2025-04,partitioned_rf,1833,1833,17,876,0.4779050736497545,1403,797,606,79,351,0.6994295743747257,0.5680684248039914,0.9098173515981736,,,
main,6,E_all,target_month,2025-04,pooled_rf,1833,1833,17,876,0.4779050736497545,1430,808,622,68,335,0.7007805724197745,0.5650349650349651,0.9223744292237442,,,
main,6,E_all,target_month,2025-04,xgb,1833,1833,17,876,0.4779050736497545,1638,841,797,35,160,0.6690533015115354,0.5134310134310134,0.9600456621004566,,,
main,6,E_all,target_month,2025-05,partitioned_rf,345,345,7,111,0.3217391304347826,293,103,190,8,44,0.5099009900990099,0.3515358361774744,0.9279279279279279,,,
main,6,E_all,target_month,2025-05,pooled_rf,345,345,7,111,0.3217391304347826,290,102,188,9,46,0.5087281795511222,0.35172413793103446,0.918918918918919,,,
main,6,E_all,target_month,2025-05,xgb,345,345,7,111,0.3217391304347826,289,106,183,5,51,0.53,0.36678200692041524,0.954954954954955,,,
main,6,E_all,target_month,2025-06,partitioned_rf,236,236,5,0,0.0,125,0,125,0,111,0.0,0.0,,,,no_observed_positives
main,6,E_all,target_month,2025-06,pooled_rf,236,236,5,0,0.0,128,0,128,0,108,0.0,0.0,,,,no_observed_positives
main,6,E_all,target_month,2025-06,xgb,236,236,5,0,0.0,125,0,125,0,111,0.0,0.0,,,,no_observed_positives
main,6,E_all,target_month,2025-07,partitioned_rf,260,260,6,217,0.8346153846153846,185,167,18,50,25,0.8308457711442786,0.9027027027027027,0.7695852534562212,,,
main,6,E_all,target_month,2025-07,pooled_rf,260,260,6,217,0.8346153846153846,195,176,19,41,24,0.8543689320388349,0.9025641025641026,0.8110599078341014,,,
main,6,E_all,target_month,2025-07,xgb,260,260,6,217,0.8346153846153846,209,180,29,37,14,0.8450704225352113,0.861244019138756,0.8294930875576036,,,
main,6,E_all,target_month,2025-08,partitioned_rf,345,345,10,73,0.21159420289855072,158,61,97,12,175,0.5281385281385281,0.3860759493670886,0.8356164383561644,,,
main,6,E_all,target_month,2025-08,pooled_rf,345,345,10,73,0.21159420289855072,160,59,101,14,171,0.5064377682403434,0.36875,0.8082191780821918,,,
main,6,E_all,target_month,2025-08,xgb,345,345,10,73,0.21159420289855072,175,53,122,20,150,0.4274193548387097,0.3028571428571429,0.726027397260274,,,
main,6,E_all,target_month,2025-09,partitioned_rf,873,873,7,794,0.9095074455899198,790,749,41,45,38,0.9457070707070707,0.9481012658227848,0.9433249370277078,,,
main,6,E_all,target_month,2025-09,pooled_rf,873,873,7,794,0.9095074455899198,769,746,23,48,56,0.9545745361484325,0.9700910273081924,0.9395465994962217,,,
main,6,E_all,target_month,2025-09,xgb,873,873,7,794,0.9095074455899198,757,725,32,69,47,0.9348807221147647,0.9577278731836195,0.9130982367758187,,,
main,6,E_all,target_month,2025-10,partitioned_rf,2160,2160,19,806,0.3731481481481482,756,399,357,407,997,0.5108834827144686,0.5277777777777778,0.49503722084367247,,,
main,6,E_all,target_month,2025-10,pooled_rf,2160,2160,19,806,0.3731481481481482,583,338,245,468,1109,0.4866810655147588,0.5797598627787307,0.41935483870967744,,,
main,6,E_all,target_month,2025-10,xgb,2160,2160,19,806,0.3731481481481482,1001,506,495,300,859,0.560044272274488,0.5054945054945055,0.6277915632754343,,,
main,6,E_persist,target_month,2023-07,partitioned_rf,269,269,6,106,0.3940520446096654,122,66,56,40,107,0.5789473684210527,0.5409836065573771,0.6226415094339622,,,
main,6,E_persist,target_month,2023-07,pooled_rf,269,269,6,106,0.3940520446096654,120,68,52,38,111,0.6017699115044248,0.5666666666666667,0.6415094339622641,,,
main,6,E_persist,target_month,2023-07,xgb,269,269,6,106,0.3940520446096654,145,79,66,27,97,0.6294820717131474,0.5448275862068965,0.7452830188679245,,,
main,6,E_persist,target_month,2023-07,persistence,269,269,6,106,0.3940520446096654,121,70,51,36,112,0.6167400881057269,0.5785123966942148,0.660377358490566,,,
main,6,E_persist,target_month,2023-08,partitioned_rf,97,97,3,68,0.7010309278350515,37,37,0,31,29,0.7047619047619048,1.0,0.5441176470588235,,,
main,6,E_persist,target_month,2023-08,pooled_rf,97,97,3,68,0.7010309278350515,36,36,0,32,29,0.6923076923076923,1.0,0.5294117647058824,,,
main,6,E_persist,target_month,2023-08,xgb,97,97,3,68,0.7010309278350515,37,37,0,31,29,0.7047619047619048,1.0,0.5441176470588235,,,
main,6,E_persist,target_month,2023-08,persistence,97,97,3,68,0.7010309278350515,35,35,0,33,29,0.6796116504854369,1.0,0.5147058823529411,,,
main,6,E_persist,target_month,2023-09,partitioned_rf,189,189,5,147,0.7777777777777778,152,145,7,2,35,0.9698996655518395,0.9539473684210527,0.9863945578231292,,,
main,6,E_persist,target_month,2023-09,pooled_rf,189,189,5,147,0.7777777777777778,152,145,7,2,35,0.9698996655518395,0.9539473684210527,0.9863945578231292,,,
main,6,E_persist,target_month,2023-09,xgb,189,189,5,147,0.7777777777777778,152,145,7,2,35,0.9698996655518395,0.9539473684210527,0.9863945578231292,,,
main,6,E_persist,target_month,2023-09,persistence,189,189,5,147,0.7777777777777778,151,144,7,3,35,0.9664429530201343,0.9536423841059603,0.9795918367346939,,,
main,6,E_persist,target_month,2023-10,partitioned_rf,81,81,4,47,0.5802469135802469,69,47,22,0,12,0.8103448275862069,0.6811594202898551,1.0,,,
main,6,E_persist,target_month,2023-10,pooled_rf,81,81,4,47,0.5802469135802469,69,47,22,0,12,0.8103448275862069,0.6811594202898551,1.0,,,
main,6,E_persist,target_month,2023-10,xgb,81,81,4,47,0.5802469135802469,69,47,22,0,12,0.8103448275862069,0.6811594202898551,1.0,,,
main,6,E_persist,target_month,2023-10,persistence,81,81,4,47,0.5802469135802469,64,43,21,4,13,0.7747747747747747,0.671875,0.9148936170212766,,,
main,6,E_persist,target_month,2023-11,partitioned_rf,26,26,2,10,0.38461538461538464,3,2,1,8,15,0.3076923076923077,0.6666666666666666,0.2,,,
main,6,E_persist,target_month,2023-11,pooled_rf,26,26,2,10,0.38461538461538464,3,2,1,8,15,0.3076923076923077,0.6666666666666666,0.2,,,
main,6,E_persist,target_month,2023-11,xgb,26,26,2,10,0.38461538461538464,8,5,3,5,13,0.5555555555555556,0.625,0.5,,,
main,6,E_persist,target_month,2023-11,persistence,26,26,2,10,0.38461538461538464,3,2,1,8,15,0.3076923076923077,0.6666666666666666,0.2,,,
main,6,E_persist,target_month,2023-12,partitioned_rf,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,6,E_persist,target_month,2023-12,pooled_rf,13,13,1,5,0.38461538461538464,12,5,7,0,1,0.5882352941176471,0.4166666666666667,1.0,,,
