forecasting_horizon,season,uid,n,err_rate
4-month lag,ASON,1309,4,0.0
4-month lag,ASON,1310,4,0.75
4-month lag,ASON,1311,4,0.0
4-month lag,ASON,1312,4,0.0
4-month lag,ASON,1313,4,0.0
4-month lag,ASON,1314,4,0.0
4-month lag,ASON,1315,4,0.0
4-month lag,ASON,1316,4,0.0
4-month lag,ASON,1317,4,0.0
4-month lag,ASON,1318,4,0.0
4-month lag,ASON,1319,4,0.0
4-month lag,ASON,1320,4,0.0
4-month lag,ASON,1321,4,0.0
4-month lag,ASON,1322,4,0.75
4-month lag,ASON,1323,4,0.0
4-month lag,ASON,1324,4,0.5
4-month lag,ASON,1325,4,0.0
4-month lag,ASON,1326,4,0.0
4-month lag,ASON,1327,4,0.0
4-month lag,ASON,1328,4,0.0
4-month lag,ASON,1329,4,0.25
4-month lag,ASON,1330,4,0.0
4-month lag,ASON,1331,4,0.0
4-month lag,ASON,1332,4,0.0
4-month lag,ASON,1333,4,0.0
4-month lag,ASON,1334,4,0.0
4-month lag,ASON,1335,4,0.0
4-month lag,ASON,1336,4,0.5
4-month lag,ASON,1337,4,0.0
4-month lag,ASON,1338,4,0.25
4-month lag,ASON,1339,4,0.75
4-month lag,ASON,1340,4,0.0
4-month lag,ASON,1341,4,0.0
4-month lag,ASON,1342,4,0.0
4-month lag,ASON,1343,4,0.0
4-month lag,ASON,1344,4,0.0
4-month lag,ASON,1345,4,0.0
4-month lag,ASON,1346,4,0.25
4-month lag,ASON,1347,4,0.0
4-month lag,ASON,1348,4,0.0
4-month lag,ASON,1349,4,0.0
4-month lag,ASON,1350,4,0.0
4-month lag,ASON,1351,4,0.0
4-month lag,ASON,1352,4,0.0
4-month lag,ASON,1353,4,0.0
4-month lag,ASON,1354,4,0.0
4-month lag,ASON,1355,4,0.0
4-month lag,ASON,1356,4,0.25
4-month lag,ASON,1357,4,0.0
4-month lag,ASON,1358,4,0.0
4-month lag,ASON,1359,4,0.25
4-month lag,ASON,1360,4,0.0
4-month lag,ASON,1361,4,0.0
4-month lag,ASON,1362,4,0.0
4-month lag,ASON,1363,4,0.5
4-month lag,ASON,1364,4,0.0
4-month lag,ASON,1365,4,0.0
4-month lag,ASON,1366,4,0.0
4-month lag,ASON,1367,4,0.0
4-month lag,ASON,1368,4,0.0
4-month lag,ASON,1369,4,0.0
4-month lag,ASON,1370,4,0.25
4-month lag,ASON,1371,4,0.0
4-month lag,ASON,1372,4,0.0
4-month lag,ASON,1373,4,0.0
4-month lag,ASON,1374,4,0.0
4-month lag,ASON,1375,4,0.0
4-month lag,ASON,1376,4,0.0
4-month lag,ASON,1377,4,0.5
4-month lag,ASON,1378,4,0.25
4-month lag,ASON,1379,4,0.0
4-month lag,ASON,1380,4,0.25
4-month lag,ASON,1381,4,0.0
4-month lag,ASON,1382,4,0.0
4-month lag,ASON,1383,4,0.0
4-month lag,ASON,1384,4,0.75
4-month lag,ASON,1385,4,0.0
4-month lag,ASON,1386,4,0.25
4-month lag,ASON,1387,4,0.75
4-month lag,ASON,1388,4,0.25
4-month lag,ASON,1389,4,0.0
4-month lag,ASON,1390,4,0.5
4-month lag,ASON,1391,4,0.0
4-month lag,ASON,1392,4,0.25
4-month lag,ASON,1393,4,0.0
4-month lag,ASON,1394,4,0.0
4-month lag,ASON,1395,4,0.0
4-month lag,ASON,1396,4,0.0
4-month lag,ASON,1397,4,0.0
4-month lag,ASON,1398,4,0.0
4-month lag,ASON,1399,4,0.0
4-month lag,ASON,1400,4,0.0
4-month lag,ASON,1401,4,0.0
4-month lag,ASON,1402,4,0.0
4-month lag,ASON,1403,4,0.0
4-month lag,ASON,1404,4,0.0
4-month lag,ASON,1405,4,0.25
4-month lag,ASON,1406,4,0.0
4-month lag,ASON,1407,4,0.0
4-month lag,ASON,1408,4,0.25
4-month lag,ASON,1409,4,0.0
4-month lag,ASON,1410,4,0.0
4-month lag,ASON,1411,4,0.0
4-month lag,ASON,1412,4,0.0
4-month lag,ASON,1413,4,0.0
4-month lag,ASON,1414,4,0.0
4-month lag,ASON,1415,4,0.0
4-month lag,ASON,1416,4,0.0
4-month lag,ASON,1417,4,0.0
4-month lag,ASON,1418,4,0.0
4-month lag,ASON,1419,4,0.75
4-month lag,ASON,1420,4,0.5
4-month lag,ASON,1421,4,0.0
4-month lag,ASON,1422,4,0.0
4-month lag,ASON,1423,4,0.25
4-month lag,ASON,1424,4,0.5
4-month lag,ASON,1425,4,0.0
4-month lag,ASON,1426,4,0.0
4-month lag,ASON,1427,4,0.0
4-month lag,ASON,1428,4,0.0
4-month lag,ASON,1429,4,0.0
4-month lag,ASON,1430,4,0.0
4-month lag,ASON,1431,4,0.0
4-month lag,ASON,1432,4,0.0
4-month lag,ASON,1433,4,0.0
4-month lag,ASON,1434,4,0.5
4-month lag,ASON,1435,4,0.25
4-month lag,ASON,1436,4,0.75
4-month lag,ASON,1437,4,0.25
4-month lag,ASON,1438,4,0.25
4-month lag,ASON,1439,4,0.0
4-month lag,ASON,1440,4,0.0
4-month lag,ASON,1441,4,0.0
4-month lag,ASON,1442,4,0.0
4-month lag,ASON,1443,4,0.0
4-month lag,ASON,1444,4,0.0
4-month lag,ASON,1445,4,0.0
4-month lag,ASON,1446,4,0.25
4-month lag,ASON,1447,4,0.0
4-month lag,ASON,1448,4,0.0
4-month lag,ASON,1449,4,0.0
4-month lag,ASON,1450,4,0.0
4-month lag,ASON,1451,4,0.0
4-month lag,ASON,1452,4,0.25
4-month lag,ASON,1453,4,0.25
4-month lag,ASON,1454,4,0.0
4-month lag,ASON,1455,4,0.75
4-month lag,ASON,1456,4,0.0
4-month lag,ASON,1457,4,0.0
4-month lag,ASON,1458,4,0.25
4-month lag,ASON,1459,4,0.25
4-month lag,ASON,1460,4,0.25
4-month lag,ASON,1461,4,0.0
4-month lag,ASON,1462,4,0.0
4-month lag,ASON,1463,4,0.0
4-month lag,ASON,1464,4,0.5
4-month lag,ASON,1465,4,0.25
4-month lag,ASON,1466,4,0.5
4-month lag,ASON,1467,4,0.0
4-month lag,ASON,1468,4,0.0
4-month lag,ASON,1469,4,0.0
4-month lag,ASON,1470,4,0.75
4-month lag,ASON,1471,4,0.0
4-month lag,ASON,1472,4,0.0
4-month lag,ASON,1473,4,0.5
4-month lag,ASON,1474,4,0.0
4-month lag,ASON,1475,4,0.0
4-month lag,ASON,1476,4,0.0
4-month lag,ASON,1477,4,0.75
4-month lag,ASON,1478,4,0.75
4-month lag,ASON,1479,4,0.5
4-month lag,ASON,1480,4,0.5
4-month lag,ASON,1481,4,0.75
4-month lag,ASON,1482,4,0.0
4-month lag,ASON,1483,4,0.0
4-month lag,ASON,1484,4,0.0
4-month lag,ASON,1485,4,0.5
4-month lag,ASON,1486,4,0.25
4-month lag,ASON,1487,4,0.0
4-month lag,ASON,1488,4,0.25
4-month lag,ASON,1489,4,0.0
4-month lag,ASON,1490,4,1.0
4-month lag,ASON,1491,4,0.75
4-month lag,ASON,1492,4,0.0
4-month lag,ASON,1493,4,0.0
4-month lag,ASON,1494,4,1.0
4-month lag,ASON,1495,4,0.75
4-month lag,ASON,1496,4,1.0
4-month lag,ASON,1497,4,0.5
4-month lag,ASON,1498,4,0.0
4-month lag,ASON,1499,4,0.0
4-month lag,ASON,1500,4,0.0
4-month lag,ASON,1501,4,0.0
4-month lag,ASON,1502,4,0.0
4-month lag,ASON,1503,4,0.0
4-month lag,ASON,1504,4,0.75
4-month lag,ASON,1505,4,0.0
4-month lag,ASON,1506,4,0.0
4-month lag,ASON,1507,4,0.0
4-month lag,ASON,1508,4,0.25
4-month lag,ASON,1509,4,0.25
4-month lag,ASON,1510,4,0.0
4-month lag,ASON,1511,4,0.0
4-month lag,ASON,1512,4,0.0
4-month lag,ASON,1513,4,0.0
4-month lag,ASON,1514,4,0.25
4-month lag,ASON,1515,4,0.5
4-month lag,ASON,1516,4,0.25
4-month lag,ASON,1517,4,0.0
4-month lag,ASON,1518,4,0.0
4-month lag,ASON,1519,4,0.0
4-month lag,ASON,1520,4,0.0
4-month lag,ASON,1521,4,0.0
4-month lag,ASON,1522,4,0.75
4-month lag,ASON,1523,4,0.75
4-month lag,ASON,1524,4,0.0
4-month lag,ASON,1525,4,0.0
4-month lag,ASON,1526,4,0.0
4-month lag,ASON,1527,4,0.0
4-month lag,ASON,1528,4,0.0
4-month lag,ASON,1529,4,0.0
4-month lag,ASON,1530,4,0.0
4-month lag,ASON,1531,4,0.0
4-month lag,ASON,1532,4,0.75
4-month lag,ASON,1533,4,0.0
4-month lag,ASON,1534,4,0.0
4-month lag,ASON,1535,4,0.0
4-month lag,ASON,1536,4,0.0
4-month lag,ASON,1537,4,0.0
4-month lag,ASON,1538,4,0.75
4-month lag,ASON,1539,4,0.5
4-month lag,ASON,1540,4,0.0
4-month lag,ASON,1541,4,0.0
4-month lag,ASON,1542,4,0.0
4-month lag,ASON,1543,4,0.0
4-month lag,ASON,1544,4,0.0
4-month lag,ASON,1545,4,0.75
4-month lag,ASON,1546,4,0.0
4-month lag,ASON,1547,4,0.25
4-month lag,ASON,1548,4,0.25
4-month lag,ASON,1549,4,0.25
4-month lag,ASON,1550,4,0.0
4-month lag,ASON,1551,4,0.0
4-month lag,ASON,1552,4,0.0
4-month lag,ASON,1553,4,0.25
4-month lag,ASON,1554,4,0.5
4-month lag,ASON,1555,4,0.0
4-month lag,ASON,1556,4,0.0
4-month lag,ASON,1557,4,0.0
4-month lag,ASON,1558,4,0.0
4-month lag,ASON,1559,4,0.0
4-month lag,ASON,1560,4,0.75
4-month lag,ASON,1561,4,0.0
4-month lag,ASON,1562,4,0.0
4-month lag,ASON,1563,4,0.0
4-month lag,ASON,1564,4,0.0
4-month lag,ASON,1565,4,0.0
4-month lag,ASON,1566,4,1.0
4-month lag,ASON,1567,4,0.0
4-month lag,ASON,1568,4,0.0
4-month lag,ASON,1569,4,0.0
4-month lag,ASON,1570,4,0.0
4-month lag,ASON,1571,4,0.0
4-month lag,ASON,1572,4,0.0
4-month lag,ASON,1573,4,0.0
4-month lag,ASON,1574,4,0.25
4-month lag,ASON,1575,4,0.0
4-month lag,ASON,1576,4,0.0
4-month lag,ASON,1577,4,0.25
4-month lag,ASON,1578,4,0.5
4-month lag,ASON,1579,4,0.5
4-month lag,ASON,1580,4,0.0
4-month lag,ASON,1581,4,0.0
4-month lag,ASON,1582,4,0.0
4-month lag,ASON,1583,4,0.0
4-month lag,ASON,1584,4,0.0
4-month lag,ASON,1585,4,0.0
4-month lag,ASON,1586,4,0.25
4-month lag,ASON,1587,4,0.25
4-month lag,ASON,1588,4,0.0
4-month lag,ASON,1589,4,0.0
4-month lag,ASON,1590,4,0.5
4-month lag,ASON,1591,4,0.25
4-month lag,ASON,1592,4,0.25
4-month lag,ASON,1593,4,0.5
4-month lag,ASON,1594,4,0.0
4-month lag,ASON,1595,4,0.0
4-month lag,ASON,1596,4,0.5
4-month lag,ASON,1597,4,0.0
4-month lag,ASON,1598,4,0.0
4-month lag,ASON,1599,4,0.0
4-month lag,ASON,1600,4,0.0
4-month lag,ASON,1601,4,0.25
4-month lag,ASON,1602,4,0.0
4-month lag,ASON,1603,4,0.0
4-month lag,ASON,1604,4,0.0
4-month lag,ASON,1605,4,0.0
4-month lag,ASON,1606,4,0.5
4-month lag,ASON,1607,4,0.5
4-month lag,ASON,1608,4,0.0
4-month lag,ASON,1609,4,0.0
4-month lag,ASON,1610,4,0.0
4-month lag,ASON,1611,4,0.0
4-month lag,ASON,1612,4,0.75
4-month lag,ASON,1613,4,0.0
4-month lag,ASON,1614,4,0.0
4-month lag,ASON,1615,4,0.0
4-month lag,ASON,1616,4,0.0
4-month lag,ASON,1617,4,0.0
4-month lag,ASON,1618,4,0.0
4-month lag,ASON,1619,4,0.0
4-month lag,ASON,1620,4,0.75
4-month lag,ASON,1621,4,0.0
4-month lag,ASON,1622,4,0.5
4-month lag,ASON,1623,4,0.0
4-month lag,ASON,1624,4,0.0
4-month lag,ASON,1625,4,0.0
4-month lag,ASON,1626,4,0.0
4-month lag,ASON,1627,4,0.0
4-month lag,ASON,1628,4,0.0
4-month lag,ASON,1629,4,0.25
4-month lag,ASON,1630,4,0.0
4-month lag,ASON,1631,4,0.0
4-month lag,ASON,1632,4,0.25
4-month lag,ASON,1633,4,0.5
4-month lag,ASON,1634,4,0.0
4-month lag,ASON,1635,4,0.0
4-month lag,ASON,1636,4,0.25
4-month lag,ASON,1637,4,0.75
4-month lag,ASON,1638,4,0.5
4-month lag,ASON,1639,4,0.0
4-month lag,ASON,1640,4,0.25
4-month lag,ASON,1641,4,0.25
4-month lag,ASON,1642,4,0.0
4-month lag,ASON,1643,4,0.0
4-month lag,ASON,1644,4,0.75
4-month lag,ASON,1645,4,1.0
4-month lag,ASON,1646,4,0.0
4-month lag,ASON,1647,4,0.0
4-month lag,ASON,1648,4,0.0
4-month lag,ASON,1649,4,0.0
4-month lag,ASON,1650,4,0.0
4-month lag,ASON,1651,4,0.75
4-month lag,ASON,1652,4,0.0
4-month lag,ASON,1653,4,0.0
4-month lag,ASON,1654,4,0.75
4-month lag,ASON,1655,4,0.25
4-month lag,ASON,1656,4,0.0
4-month lag,ASON,1657,4,0.25
4-month lag,ASON,1658,4,0.0
4-month lag,ASON,1659,4,0.25
4-month lag,ASON,1660,4,0.25
4-month lag,ASON,1661,4,0.5
4-month lag,ASON,1662,4,0.0
4-month lag,ASON,1663,4,0.0
4-month lag,ASON,1664,4,0.0
4-month lag,ASON,1665,4,0.0
4-month lag,ASON,1666,4,0.0
4-month lag,ASON,1667,4,0.5
4-month lag,ASON,1668,4,0.25
4-month lag,ASON,1669,4,0.5
4-month lag,ASON,1670,4,0.0
4-month lag,ASON,1671,4,0.0
4-month lag,ASON,1672,4,0.0
4-month lag,ASON,1673,4,0.5
4-month lag,ASON,1674,4,0.5
4-month lag,ASON,1675,4,0.0
4-month lag,ASON,1676,4,0.5
4-month lag,ASON,1677,4,0.0
4-month lag,ASON,1678,4,0.0
4-month lag,ASON,1679,4,0.0
4-month lag,ASON,1680,4,0.0
4-month lag,ASON,1681,4,0.0
4-month lag,ASON,1682,4,0.0
4-month lag,ASON,1683,4,0.0
4-month lag,ASON,1684,4,0.0
4-month lag,ASON,1685,4,0.0
4-month lag,ASON,1686,4,0.25
4-month lag,ASON,1687,4,0.0
4-month lag,ASON,1688,4,0.0
4-month lag,ASON,1689,4,0.25
4-month lag,ASON,1690,4,0.0
4-month lag,ASON,1691,4,0.0
4-month lag,ASON,1692,4,0.0
4-month lag,ASON,1693,4,0.0
4-month lag,ASON,1694,4,0.0
4-month lag,ASON,1695,4,0.0
4-month lag,ASON,1696,4,0.0
4-month lag,ASON,1697,4,0.0
4-month lag,ASON,1698,4,0.0
4-month lag,ASON,1699,4,0.0
4-month lag,ASON,1700,4,0.0
4-month lag,ASON,1701,4,0.25
4-month lag,ASON,1702,4,0.5
4-month lag,ASON,1703,4,0.0
4-month lag,ASON,1704,4,0.0
4-month lag,ASON,1705,4,0.0
4-month lag,ASON,1706,4,0.0
4-month lag,ASON,1707,4,0.0
4-month lag,ASON,1708,4,0.0
4-month lag,ASON,1709,4,0.0
4-month lag,ASON,1710,4,0.0
4-month lag,ASON,1711,4,0.0
4-month lag,ASON,1712,4,0.0
4-month lag,ASON,1713,4,0.0
4-month lag,ASON,1714,4,0.5
4-month lag,ASON,1715,4,0.0
4-month lag,ASON,1716,4,0.0
4-month lag,ASON,1717,4,0.0
4-month lag,ASON,1718,4,0.0
4-month lag,ASON,1719,4,0.0
4-month lag,ASON,1720,4,0.0
4-month lag,ASON,1721,4,0.0
4-month lag,ASON,1722,4,0.0
4-month lag,ASON,1723,4,0.0
4-month lag,ASON,1724,4,0.0
4-month lag,ASON,1725,4,0.75
4-month lag,ASON,1726,4,0.5
4-month lag,ASON,1727,4,0.0
4-month lag,ASON,1728,4,0.0
4-month lag,ASON,1729,4,0.25
4-month lag,ASON,1730,4,0.0
4-month lag,ASON,1731,4,0.0
4-month lag,ASON,1732,4,0.0
4-month lag,ASON,1733,4,0.0
4-month lag,ASON,1734,4,0.25
4-month lag,ASON,1735,4,0.0
4-month lag,ASON,1736,4,0.5
4-month lag,ASON,1737,4,0.0
4-month lag,ASON,1738,4,0.0
4-month lag,ASON,1739,4,0.25
4-month lag,ASON,1740,4,0.75
4-month lag,ASON,1741,4,0.0
4-month lag,ASON,1742,4,0.0
4-month lag,ASON,1743,4,0.25
4-month lag,ASON,1744,4,0.5
4-month lag,ASON,1745,4,0.0
4-month lag,ASON,1746,4,0.25
4-month lag,ASON,1747,4,0.0
4-month lag,ASON,1748,4,0.0
4-month lag,ASON,1749,4,0.5
4-month lag,ASON,1750,4,0.75
4-month lag,ASON,1751,4,0.0
4-month lag,ASON,1752,4,0.0
4-month lag,ASON,1753,4,0.0
4-month lag,ASON,1754,4,0.25
4-month lag,ASON,1755,4,0.25
4-month lag,ASON,1756,4,0.5
4-month lag,ASON,1757,4,0.0
4-month lag,ASON,1758,4,0.0
4-month lag,ASON,1759,4,0.5
4-month lag,ASON,1760,4,0.0
4-month lag,ASON,1761,4,0.0
4-month lag,ASON,1762,4,0.0
4-month lag,ASON,1763,4,0.0
4-month lag,ASON,1764,4,0.75
4-month lag,ASON,1765,4,0.0
4-month lag,ASON,1766,4,0.25
4-month lag,ASON,1767,4,0.25
4-month lag,ASON,1768,4,0.0
4-month lag,ASON,1769,4,0.5
4-month lag,ASON,1770,4,0.75
4-month lag,ASON,1771,4,0.5
4-month lag,ASON,1772,4,0.0
4-month lag,ASON,1773,4,0.5
4-month lag,ASON,1774,4,0.0
4-month lag,ASON,1775,4,0.0
4-month lag,ASON,1776,4,0.0
4-month lag,ASON,1777,4,0.25
4-month lag,ASON,1778,4,0.5
4-month lag,ASON,1779,4,0.0
4-month lag,ASON,1780,4,0.25
4-month lag,ASON,1781,4,0.0
4-month lag,ASON,1782,4,0.5
4-month lag,ASON,1783,4,0.0
4-month lag,ASON,1784,4,1.0
4-month lag,ASON,1785,4,1.0
4-month lag,ASON,1786,4,0.0
4-month lag,ASON,1787,4,0.5
4-month lag,ASON,1788,4,0.0
4-month lag,ASON,1789,4,0.0
4-month lag,ASON,1790,4,0.25
4-month lag,ASON,1791,4,0.0
4-month lag,ASON,1792,4,0.0
4-month lag,ASON,1793,4,0.75
4-month lag,ASON,1794,4,0.0
4-month lag,ASON,1795,4,0.5
4-month lag,ASON,1796,4,0.5
4-month lag,ASON,1797,4,0.0
4-month lag,ASON,1798,4,0.25
4-month lag,ASON,1799,4,0.25
4-month lag,ASON,1800,4,0.0
4-month lag,ASON,1801,4,0.0
4-month lag,ASON,1802,4,0.0
4-month lag,ASON,1803,4,0.0
4-month lag,ASON,1804,4,0.0
4-month lag,ASON,1805,4,0.0
4-month lag,ASON,1806,4,0.0
4-month lag,ASON,1807,4,0.0
4-month lag,ASON,1808,4,0.25
4-month lag,ASON,1809,4,0.0
4-month lag,ASON,1810,4,0.0
4-month lag,ASON,1811,4,0.0
4-month lag,ASON,1812,4,0.0
4-month lag,ASON,1813,4,0.0
4-month lag,ASON,1814,4,0.0
4-month lag,ASON,1815,4,0.25
4-month lag,ASON,1816,4,0.25
4-month lag,ASON,1817,4,0.0
4-month lag,ASON,1818,4,0.0
4-month lag,ASON,1819,4,0.0
4-month lag,ASON,1820,4,1.0
4-month lag,ASON,1821,4,0.0
4-month lag,ASON,1822,4,0.0
4-month lag,ASON,1823,4,0.0
4-month lag,ASON,1824,4,0.25
4-month lag,ASON,1825,4,0.0
4-month lag,ASON,1826,4,0.0
4-month lag,ASON,1827,4,0.0
4-month lag,ASON,1828,4,0.0
4-month lag,ASON,1829,4,0.0
4-month lag,ASON,1830,4,0.5
4-month lag,ASON,1831,4,0.0
4-month lag,ASON,1832,4,0.0
4-month lag,ASON,1833,4,0.0
4-month lag,ASON,1834,4,0.0
4-month lag,ASON,1835,4,0.75
4-month lag,ASON,1836,4,0.75
4-month lag,ASON,1837,4,0.25
4-month lag,ASON,1838,4,0.0
4-month lag,ASON,1839,4,0.25
4-month lag,ASON,1840,4,0.5
4-month lag,ASON,1841,4,0.5
4-month lag,ASON,1842,4,0.25
4-month lag,ASON,1843,4,0.25
4-month lag,ASON,1844,4,0.0
4-month lag,ASON,1845,4,0.25
4-month lag,ASON,1846,4,1.0
4-month lag,ASON,1847,4,1.0
4-month lag,ASON,1848,4,1.0
4-month lag,ASON,1849,4,0.0
4-month lag,ASON,1850,4,0.0
4-month lag,ASON,1851,4,0.25
4-month lag,ASON,1852,4,0.5
4-month lag,ASON,1853,4,0.0
4-month lag,ASON,1854,4,0.5
4-month lag,ASON,1855,4,0.0
4-month lag,ASON,1856,4,0.5
4-month lag,ASON,1857,4,0.0
4-month lag,ASON,1858,4,0.0
4-month lag,ASON,1859,4,0.0
4-month lag,ASON,1860,4,0.0
4-month lag,ASON,1861,4,0.0
4-month lag,ASON,1862,4,0.25
4-month lag,ASON,1863,4,0.5
4-month lag,ASON,1864,4,0.5
4-month lag,ASON,1865,4,0.25
4-month lag,ASON,1866,4,0.0
4-month lag,ASON,1867,4,0.0
4-month lag,ASON,1868,4,0.5
4-month lag,ASON,1869,4,0.0
4-month lag,ASON,1870,4,0.0
4-month lag,ASON,1871,4,0.25
4-month lag,ASON,1872,4,0.25
4-month lag,ASON,1873,4,0.0
4-month lag,ASON,1874,4,0.0
4-month lag,ASON,1875,4,0.25
4-month lag,ASON,1876,4,0.0
4-month lag,ASON,1877,4,0.0
4-month lag,ASON,1878,4,0.0
4-month lag,ASON,1879,4,0.0
4-month lag,ASON,1880,4,0.25
4-month lag,ASON,1881,4,0.0
4-month lag,ASON,1882,4,0.0
4-month lag,ASON,1883,4,0.0
4-month lag,ASON,1884,4,0.0
4-month lag,ASON,1885,4,0.5
4-month lag,ASON,1886,4,0.0
4-month lag,ASON,1887,4,0.25
4-month lag,ASON,1888,4,0.5
4-month lag,ASON,1889,4,1.0
4-month lag,ASON,1890,4,0.5
4-month lag,ASON,1891,4,0.0
4-month lag,ASON,1892,4,0.25
4-month lag,ASON,1893,4,0.0
4-month lag,ASON,1894,4,0.0
4-month lag,ASON,1895,4,0.25
4-month lag,ASON,1896,4,0.0
4-month lag,ASON,1897,4,0.5
4-month lag,ASON,1898,4,0.25
4-month lag,ASON,1899,4,0.25
4-month lag,ASON,1900,4,0.5
4-month lag,ASON,1901,4,0.5
4-month lag,ASON,1902,4,0.0
4-month lag,ASON,1903,4,0.0
4-month lag,ASON,1904,4,0.0
4-month lag,ASON,1905,4,0.0
4-month lag,ASON,1906,4,0.0
4-month lag,ASON,1907,4,0.0
4-month lag,ASON,1908,4,0.0
4-month lag,ASON,1909,4,0.0
4-month lag,ASON,1910,4,0.0
4-month lag,ASON,1911,4,0.0
4-month lag,ASON,1912,4,0.0
4-month lag,ASON,1913,4,0.0
4-month lag,ASON,1914,4,0.0
4-month lag,ASON,1915,4,0.0
4-month lag,ASON,1916,4,1.0
4-month lag,ASON,1917,4,0.0
4-month lag,ASON,1918,4,0.0
4-month lag,ASON,1919,4,0.25
4-month lag,ASON,1920,4,0.0
4-month lag,ASON,1921,4,0.0
4-month lag,ASON,1922,4,0.0
4-month lag,ASON,1923,4,0.0
4-month lag,ASON,1924,4,0.75
4-month lag,ASON,1925,4,0.0
4-month lag,ASON,1926,4,0.0
4-month lag,ASON,1927,4,0.0
4-month lag,ASON,1928,4,0.25
4-month lag,ASON,1929,4,0.0
4-month lag,ASON,1930,4,0.5
4-month lag,ASON,1931,4,0.5
4-month lag,ASON,1932,4,0.0
4-month lag,ASON,1933,4,0.5
4-month lag,ASON,1934,4,0.0
4-month lag,ASON,1935,4,0.0
4-month lag,ASON,1936,4,0.0
4-month lag,ASON,1937,4,0.0
4-month lag,ASON,1938,4,0.0
4-month lag,ASON,1939,4,0.0
4-month lag,ASON,1940,4,0.0
4-month lag,ASON,1941,4,0.0
4-month lag,ASON,1942,4,0.0
4-month lag,ASON,1943,4,0.75
4-month lag,ASON,1944,4,0.0
4-month lag,ASON,1945,4,0.25
4-month lag,ASON,1946,4,0.75
4-month lag,ASON,1947,4,0.75
4-month lag,ASON,1948,4,0.75
4-month lag,ASON,1949,4,0.25
4-month lag,ASON,1950,4,0.0
4-month lag,ASON,1951,4,0.0
4-month lag,ASON,1952,4,1.0
4-month lag,ASON,1953,4,0.0
4-month lag,ASON,1954,4,0.5
4-month lag,ASON,1955,4,0.0
4-month lag,ASON,1956,4,0.5
4-month lag,ASON,1957,4,0.5
4-month lag,ASON,1958,4,0.25
4-month lag,ASON,1959,4,0.5
4-month lag,ASON,1960,4,0.0
4-month lag,ASON,1961,4,0.25
4-month lag,ASON,1962,4,0.25
4-month lag,ASON,1963,4,0.5
4-month lag,ASON,1964,4,0.5
4-month lag,ASON,1965,4,0.0
4-month lag,ASON,1966,4,0.0
4-month lag,ASON,1967,4,0.25
4-month lag,ASON,1968,4,0.0
4-month lag,ASON,1969,4,0.0
4-month lag,ASON,1970,4,0.0
4-month lag,ASON,1971,4,0.0
4-month lag,ASON,1972,4,0.0
4-month lag,ASON,1973,4,0.0
4-month lag,ASON,1974,4,0.0
4-month lag,ASON,1975,4,0.5
4-month lag,ASON,1976,4,0.0
4-month lag,ASON,1977,4,0.0
4-month lag,ASON,1978,4,0.25
4-month lag,ASON,1979,4,0.0
4-month lag,ASON,1980,4,0.0
4-month lag,ASON,1981,4,0.0
4-month lag,ASON,1982,4,1.0
4-month lag,ASON,1983,4,0.5
4-month lag,ASON,1984,4,0.0
4-month lag,ASON,1985,4,1.0
4-month lag,ASON,1986,4,1.0
4-month lag,ASON,1987,4,0.25
4-month lag,ASON,1988,4,0.0
4-month lag,ASON,1989,4,0.0
4-month lag,ASON,1990,4,0.0
4-month lag,ASON,1991,4,0.0
4-month lag,ASON,1992,4,0.25
4-month lag,ASON,1993,4,0.0
4-month lag,ASON,1994,4,0.75
4-month lag,ASON,1995,4,0.25
4-month lag,ASON,1996,4,1.0
4-month lag,ASON,1997,4,0.25
4-month lag,ASON,1998,4,0.0
4-month lag,ASON,1999,4,0.0
4-month lag,ASON,2000,4,0.25
4-month lag,ASON,2001,4,0.0
4-month lag,ASON,2002,4,0.75
4-month lag,ASON,2003,4,0.0
4-month lag,ASON,2004,4,0.0
4-month lag,ASON,2005,4,0.0
4-month lag,ASON,2006,4,0.0
4-month lag,ASON,2007,4,0.0
4-month lag,ASON,2008,4,0.0
4-month lag,ASON,2009,4,0.0
4-month lag,ASON,2010,4,0.0
4-month lag,ASON,2011,4,0.0
4-month lag,ASON,2012,4,0.0
4-month lag,ASON,2013,4,0.75
4-month lag,ASON,2014,4,0.0
4-month lag,ASON,2015,4,0.25
4-month lag,ASON,2016,4,0.0
4-month lag,ASON,2017,4,0.0
4-month lag,ASON,2018,4,1.0
4-month lag,ASON,2019,4,0.0
4-month lag,ASON,2020,4,0.0
4-month lag,ASON,2021,4,0.5
4-month lag,ASON,2022,4,0.0
4-month lag,ASON,2023,4,0.0
4-month lag,ASON,2024,4,0.0
4-month lag,ASON,2025,4,0.25
4-month lag,ASON,2026,4,0.0
4-month lag,ASON,2027,4,0.25
4-month lag,ASON,2028,4,0.25
4-month lag,ASON,2029,4,0.0
4-month lag,ASON,2030,4,0.0
4-month lag,ASON,2031,4,0.0
4-month lag,ASON,2032,4,0.0
4-month lag,ASON,2033,4,0.25
4-month lag,ASON,2034,4,0.0
4-month lag,ASON,2035,4,0.0
4-month lag,ASON,2036,4,0.25
4-month lag,ASON,2037,4,0.25
4-month lag,ASON,2038,4,0.25
4-month lag,ASON,2039,4,0.0
4-month lag,ASON,2040,4,0.0
4-month lag,ASON,2041,4,0.0
4-month lag,ASON,2042,4,0.0
4-month lag,ASON,2043,4,1.0
