forecasting_horizon,season,uid,n,err_rate
4-month lag,AMJJ,3066,2,1.0
4-month lag,AMJJ,3067,2,0.5
4-month lag,AMJJ,3068,2,0.5
4-month lag,AMJJ,3069,2,0.5
4-month lag,AMJJ,3070,2,0.5
4-month lag,AMJJ,3071,2,0.5
4-month lag,AMJJ,3072,2,0.5
4-month lag,AMJJ,3073,2,0.5
4-month lag,AMJJ,3074,4,0.25
4-month lag,AMJJ,3075,2,1.0
4-month lag,AMJJ,3076,2,0.5
4-month lag,AMJJ,3077,2,0.5
4-month lag,AMJJ,3078,2,0.5
4-month lag,AMJJ,3079,2,0.5
4-month lag,AMJJ,3080,2,0.5
4-month lag,AMJJ,3081,2,0.5
4-month lag,AMJJ,3082,4,0.0
4-month lag,AMJJ,3083,2,0.5
4-month lag,AMJJ,3084,2,1.0
4-month lag,AMJJ,3085,2,0.5
4-month lag,AMJJ,3086,4,0.25
4-month lag,AMJJ,3087,2,0.5
4-month lag,AMJJ,3088,2,1.0
4-month lag,AMJJ,3089,2,0.5
4-month lag,AMJJ,3090,2,1.0
4-month lag,AMJJ,3091,4,0.25
4-month lag,AMJJ,3092,4,0.0
4-month lag,AMJJ,3093,4,0.0
4-month lag,AMJJ,3094,4,0.0
4-month lag,AMJJ,3095,4,0.0
4-month lag,AMJJ,3096,4,0.0
4-month lag,AMJJ,3097,4,0.0
4-month lag,AMJJ,3098,4,0.0
4-month lag,AMJJ,3099,4,0.0
4-month lag,AMJJ,3100,4,0.0
4-month lag,AMJJ,3101,4,0.0
4-month lag,AMJJ,3102,4,0.0
4-month lag,AMJJ,3103,4,0.0
4-month lag,AMJJ,3104,4,0.0
4-month lag,AMJJ,3105,4,0.0
4-month lag,AMJJ,3106,4,0.0
4-month lag,AMJJ,3107,4,0.0
4-month lag,AMJJ,3108,4,0.0
4-month lag,AMJJ,3109,4,0.0
4-month lag,AMJJ,3110,4,0.0
4-month lag,AMJJ,3111,4,0.0
4-month lag,AMJJ,3112,4,0.0
4-month lag,AMJJ,3113,4,0.5
4-month lag,AMJJ,3114,3,0.0
4-month lag,AMJJ,3115,3,0.0
4-month lag,AMJJ,3116,4,0.0
4-month lag,AMJJ,3117,4,0.0
4-month lag,AMJJ,3118,4,0.0
4-month lag,AMJJ,3119,4,0.0
4-month lag,AMJJ,3120,4,0.0
4-month lag,AMJJ,3121,4,0.0
4-month lag,AMJJ,3122,4,0.0
4-month lag,AMJJ,3123,1,1.0
4-month lag,AMJJ,3124,1,1.0
4-month lag,AMJJ,3125,2,1.0
4-month lag,AMJJ,3126,1,1.0
4-month lag,AMJJ,3127,1,0.0
4-month lag,AMJJ,3128,1,0.0
4-month lag,AMJJ,3129,1,0.0
4-month lag,AMJJ,3130,1,1.0
4-month lag,AMJJ,3131,1,1.0
4-month lag,AMJJ,3132,1,1.0
4-month lag,AMJJ,3133,1,1.0
4-month lag,AMJJ,3134,1,1.0
4-month lag,AMJJ,3135,1,1.0
4-month lag,AMJJ,3136,1,1.0
4-month lag,AMJJ,3137,1,1.0
4-month lag,AMJJ,3138,1,1.0
4-month lag,AMJJ,3139,1,1.0
4-month lag,AMJJ,3140,1,1.0
4-month lag,AMJJ,3141,1,1.0
4-month lag,AMJJ,3142,2,0.5
4-month lag,AMJJ,3143,2,0.5
4-month lag,AMJJ,3144,3,0.0
4-month lag,AMJJ,3145,3,0.0
4-month lag,AMJJ,3146,3,0.0
4-month lag,AMJJ,3147,2,0.5
4-month lag,AMJJ,3148,4,0.0
4-month lag,AMJJ,3149,1,1.0
4-month lag,AMJJ,3150,4,0.0
4-month lag,AMJJ,3151,4,0.0
4-month lag,AMJJ,3152,3,0.0
4-month lag,AMJJ,3153,3,0.3333333333333333
4-month lag,AMJJ,3154,3,0.0
4-month lag,AMJJ,3155,2,0.5
4-month lag,AMJJ,3156,2,0.0
4-month lag,AMJJ,3157,4,0.0
4-month lag,AMJJ,3158,4,0.0
4-month lag,AMJJ,3159,2,0.5
4-month lag,AMJJ,3160,2,0.5
4-month lag,AMJJ,3161,1,1.0
4-month lag,AMJJ,3162,4,0.0
4-month lag,AMJJ,3163,2,0.5
4-month lag,AMJJ,3164,4,0.0
4-month lag,AMJJ,3165,2,0.5
4-month lag,AMJJ,3166,2,0.5
4-month lag,AMJJ,3167,2,0.5
4-month lag,AMJJ,3168,2,0.5
4-month lag,AMJJ,3169,2,0.5
4-month lag,AMJJ,3170,2,0.5
4-month lag,AMJJ,3171,4,0.0
4-month lag,AMJJ,3172,4,0.0
4-month lag,AMJJ,3173,4,0.0
4-month lag,AMJJ,3174,4,0.0
4-month lag,AMJJ,3175,4,0.0
4-month lag,AMJJ,3176,4,0.0
4-month lag,AMJJ,3177,4,0.0
4-month lag,AMJJ,3178,4,0.0
4-month lag,AMJJ,3179,4,0.0
4-month lag,AMJJ,3180,4,0.0
4-month lag,AMJJ,3181,4,0.0
4-month lag,AMJJ,3182,4,0.0
4-month lag,AMJJ,3183,4,0.0
4-month lag,AMJJ,3184,4,0.0
4-month lag,AMJJ,3185,4,0.0
4-month lag,AMJJ,3186,4,0.0
4-month lag,AMJJ,3187,4,0.0
4-month lag,AMJJ,3188,4,0.0
4-month lag,AMJJ,3189,4,0.0
4-month lag,AMJJ,3190,4,0.0
4-month lag,AMJJ,3191,4,0.0
4-month lag,AMJJ,3192,4,0.0
4-month lag,AMJJ,3193,4,0.0
4-month lag,AMJJ,3194,4,0.0
4-month lag,AMJJ,3195,4,0.0
4-month lag,AMJJ,3196,4,0.0
4-month lag,AMJJ,3197,4,0.0
4-month lag,AMJJ,3198,4,0.0
4-month lag,AMJJ,3199,4,0.0
4-month lag,AMJJ,3200,4,0.0
4-month lag,AMJJ,3201,4,0.0
4-month lag,AMJJ,3202,4,0.0
4-month lag,AMJJ,3203,4,0.0
4-month lag,AMJJ,3204,4,0.0
4-month lag,AMJJ,3205,4,0.0
4-month lag,AMJJ,3206,4,0.0
4-month lag,AMJJ,3207,4,0.0
4-month lag,AMJJ,3208,4,0.0
4-month lag,AMJJ,3209,4,0.0
4-month lag,AMJJ,3210,4,0.0
4-month lag,AMJJ,3211,4,0.0
4-month lag,AMJJ,3212,4,0.0
4-month lag,AMJJ,3213,4,0.0
4-month lag,AMJJ,3214,4,0.0
4-month lag,AMJJ,3215,4,0.0
4-month lag,AMJJ,3216,4,0.0
4-month lag,AMJJ,3217,4,0.0
4-month lag,AMJJ,3218,4,0.0
4-month lag,AMJJ,3219,4,0.0
4-month lag,AMJJ,3220,4,0.0
4-month lag,AMJJ,3221,4,0.0
4-month lag,AMJJ,3222,4,0.0
4-month lag,AMJJ,3223,4,0.0
4-month lag,AMJJ,3224,4,0.0
4-month lag,AMJJ,3225,4,0.0
4-month lag,AMJJ,3226,4,0.0
4-month lag,AMJJ,3227,4,0.0
4-month lag,AMJJ,3228,4,0.0
4-month lag,AMJJ,3229,4,0.0
4-month lag,AMJJ,3230,4,0.0
4-month lag,AMJJ,3231,4,0.0
4-month lag,AMJJ,3232,4,0.0
4-month lag,AMJJ,3233,4,0.0
4-month lag,AMJJ,3234,4,0.0
4-month lag,AMJJ,3235,4,0.0
4-month lag,AMJJ,3236,4,0.0
4-month lag,AMJJ,3237,4,0.0
4-month lag,AMJJ,3238,4,0.0
4-month lag,AMJJ,3239,4,0.0
4-month lag,AMJJ,3240,4,0.0
4-month lag,AMJJ,3241,4,0.0
4-month lag,AMJJ,3242,4,0.0
4-month lag,AMJJ,3243,4,0.0
4-month lag,AMJJ,3244,4,0.0
4-month lag,AMJJ,3245,4,0.0
4-month lag,AMJJ,3246,4,0.0
4-month lag,AMJJ,3247,4,0.0
4-month lag,AMJJ,3248,4,0.0
4-month lag,AMJJ,3249,4,0.0
4-month lag,AMJJ,3250,4,0.0
4-month lag,AMJJ,3251,4,0.0
4-month lag,AMJJ,3252,4,0.0
4-month lag,AMJJ,3253,4,0.0
4-month lag,AMJJ,3254,4,0.0
4-month lag,AMJJ,3255,4,0.0
4-month lag,AMJJ,3256,4,0.0
4-month lag,AMJJ,3257,4,0.0
4-month lag,AMJJ,3258,4,0.0
4-month lag,AMJJ,3259,4,0.0
4-month lag,AMJJ,3260,4,0.0
4-month lag,AMJJ,3261,4,0.0
4-month lag,AMJJ,3262,4,0.0
4-month lag,AMJJ,3263,4,0.0
4-month lag,AMJJ,3264,4,0.0
4-month lag,AMJJ,3265,4,0.0
4-month lag,AMJJ,3266,4,0.0
4-month lag,AMJJ,3267,4,0.0
4-month lag,AMJJ,3268,4,0.0
4-month lag,AMJJ,3269,4,0.0
4-month lag,AMJJ,3270,4,0.0
4-month lag,AMJJ,3271,4,0.0
4-month lag,AMJJ,3272,4,0.0
4-month lag,AMJJ,3273,4,0.0
4-month lag,AMJJ,3274,4,0.0
4-month lag,AMJJ,3275,4,0.0
4-month lag,AMJJ,3276,4,0.0
4-month lag,AMJJ,3277,4,0.0
4-month lag,AMJJ,3278,4,0.0
4-month lag,AMJJ,3279,4,0.0
4-month lag,AMJJ,3280,4,0.0
4-month lag,AMJJ,3281,4,0.0
4-month lag,AMJJ,3282,4,0.0
4-month lag,AMJJ,3283,4,0.0
4-month lag,AMJJ,3284,4,0.0
4-month lag,AMJJ,3285,4,0.0
4-month lag,AMJJ,3286,4,0.0
4-month lag,AMJJ,3287,4,0.0
4-month lag,AMJJ,3288,4,0.0
4-month lag,AMJJ,3289,4,0.0
4-month lag,AMJJ,3290,4,0.0
4-month lag,AMJJ,3291,4,0.0
4-month lag,AMJJ,3292,4,0.0
4-month lag,AMJJ,3293,4,0.0
4-month lag,AMJJ,3294,4,0.0
4-month lag,AMJJ,3295,4,0.0
4-month lag,AMJJ,3296,4,0.0
4-month lag,AMJJ,3297,4,0.0
4-month lag,AMJJ,3298,4,0.0
4-month lag,AMJJ,3299,4,0.0
4-month lag,AMJJ,3300,4,0.0
4-month lag,AMJJ,3301,4,0.0
4-month lag,AMJJ,3302,4,0.0
4-month lag,AMJJ,3303,4,0.0
4-month lag,AMJJ,3304,4,0.0
4-month lag,AMJJ,3305,4,0.0
4-month lag,AMJJ,3306,4,0.0
4-month lag,AMJJ,3307,4,0.0
4-month lag,AMJJ,3308,4,0.0
4-month lag,AMJJ,3309,4,0.0
4-month lag,AMJJ,3310,4,0.0
4-month lag,AMJJ,3311,4,0.0
4-month lag,AMJJ,3312,4,0.0
4-month lag,AMJJ,3313,4,0.0
4-month lag,AMJJ,3314,4,0.0
4-month lag,AMJJ,3315,4,0.0
4-month lag,AMJJ,3316,4,0.0
4-month lag,AMJJ,3317,4,0.0
4-month lag,AMJJ,3318,4,0.0
4-month lag,AMJJ,3319,4,0.0
4-month lag,AMJJ,3320,4,0.0
4-month lag,AMJJ,3321,4,0.0
4-month lag,AMJJ,3322,4,0.0
4-month lag,AMJJ,3323,4,0.0
4-month lag,AMJJ,3324,4,0.0
4-month lag,AMJJ,3325,4,0.0
4-month lag,AMJJ,3326,4,0.0
4-month lag,AMJJ,3327,4,0.0
4-month lag,AMJJ,3328,4,0.0
4-month lag,AMJJ,3329,4,0.0
4-month lag,AMJJ,3330,4,0.0
4-month lag,AMJJ,3331,2,0.5
4-month lag,AMJJ,3332,2,0.5
4-month lag,AMJJ,3333,2,0.5
4-month lag,AMJJ,3334,2,0.5
4-month lag,AMJJ,3335,3,0.0
4-month lag,AMJJ,3336,2,0.5
4-month lag,AMJJ,3337,4,0.0
4-month lag,AMJJ,3338,4,0.0
4-month lag,AMJJ,3339,4,0.0
4-month lag,AMJJ,3340,4,0.0
4-month lag,AMJJ,3341,4,0.0
4-month lag,AMJJ,3342,4,0.0
4-month lag,AMJJ,3343,4,0.0
4-month lag,AMJJ,3344,4,0.0
4-month lag,AMJJ,3345,3,0.3333333333333333
4-month lag,AMJJ,3346,4,0.0
4-month lag,AMJJ,3347,4,0.0
4-month lag,AMJJ,3348,4,0.0
4-month lag,AMJJ,3349,4,0.0
4-month lag,AMJJ,3350,4,0.0
4-month lag,AMJJ,3351,4,0.0
4-month lag,AMJJ,3352,4,0.0
4-month lag,AMJJ,3353,4,0.0
4-month lag,AMJJ,3354,4,0.0
4-month lag,AMJJ,3355,4,0.0
4-month lag,AMJJ,3356,4,0.0
4-month lag,AMJJ,3357,4,0.0
4-month lag,AMJJ,3358,4,0.0
4-month lag,AMJJ,3359,4,0.0
4-month lag,AMJJ,3360,4,0.0
4-month lag,AMJJ,3361,4,0.0
4-month lag,AMJJ,3362,4,0.0
4-month lag,AMJJ,3363,4,0.0
4-month lag,AMJJ,3364,4,0.0
4-month lag,AMJJ,3365,4,0.0
4-month lag,AMJJ,3366,4,0.0
4-month lag,AMJJ,3367,4,0.0
4-month lag,AMJJ,3368,4,0.0
4-month lag,AMJJ,3369,4,0.0
4-month lag,AMJJ,3370,4,0.0
4-month lag,AMJJ,3371,4,0.0
4-month lag,AMJJ,3372,4,0.0
4-month lag,AMJJ,3373,4,0.0
4-month lag,AMJJ,3374,4,0.0
4-month lag,AMJJ,3375,4,0.0
4-month lag,AMJJ,3376,4,0.0
4-month lag,AMJJ,3377,4,0.0
4-month lag,AMJJ,3378,4,0.0
4-month lag,AMJJ,3379,4,0.0
4-month lag,AMJJ,3380,4,0.0
4-month lag,AMJJ,3381,4,0.0
4-month lag,AMJJ,3382,4,0.0
4-month lag,AMJJ,3383,4,0.0
4-month lag,AMJJ,3384,4,0.0
4-month lag,AMJJ,3385,4,0.0
4-month lag,AMJJ,3386,4,0.0
4-month lag,AMJJ,3387,4,0.0
4-month lag,AMJJ,3388,4,0.0
4-month lag,AMJJ,3389,4,0.0
4-month lag,AMJJ,3390,3,0.0
4-month lag,AMJJ,3391,2,0.0
4-month lag,AMJJ,3392,4,0.0
4-month lag,AMJJ,3393,3,0.0
4-month lag,AMJJ,3394,4,0.0
4-month lag,AMJJ,3395,3,0.0
4-month lag,AMJJ,3396,4,0.0
4-month lag,AMJJ,3397,4,0.0
4-month lag,AMJJ,3398,2,0.5
4-month lag,AMJJ,3399,2,0.5
4-month lag,AMJJ,3400,3,0.6666666666666666
4-month lag,AMJJ,3401,3,0.6666666666666666
4-month lag,AMJJ,3402,3,0.6666666666666666
4-month lag,AMJJ,3403,3,0.6666666666666666
4-month lag,AMJJ,3404,3,0.6666666666666666
4-month lag,AMJJ,3405,3,0.3333333333333333
4-month lag,AMJJ,3406,3,0.6666666666666666
4-month lag,AMJJ,3407,3,0.6666666666666666
4-month lag,AMJJ,3408,4,0.0
4-month lag,AMJJ,3409,4,0.0
4-month lag,AMJJ,3410,4,0.0
4-month lag,AMJJ,3411,4,0.0
4-month lag,AMJJ,3412,4,0.0
4-month lag,AMJJ,3413,4,0.0
4-month lag,AMJJ,3414,4,0.0
4-month lag,AMJJ,3415,4,0.0
4-month lag,AMJJ,3416,4,0.0
4-month lag,AMJJ,3417,4,0.0
4-month lag,AMJJ,3418,4,0.0
4-month lag,AMJJ,3419,4,0.0
4-month lag,AMJJ,3420,4,0.0
4-month lag,AMJJ,3421,4,0.0
4-month lag,AMJJ,3422,4,0.0
4-month lag,AMJJ,3423,4,0.0
4-month lag,AMJJ,3424,4,0.0
4-month lag,AMJJ,3425,4,0.0
4-month lag,AMJJ,3426,4,0.0
4-month lag,AMJJ,3427,4,0.0
4-month lag,AMJJ,3428,4,0.0
4-month lag,AMJJ,3429,4,0.0
4-month lag,AMJJ,3430,4,0.0
4-month lag,AMJJ,3431,3,0.0
4-month lag,AMJJ,3432,4,0.0
4-month lag,AMJJ,3433,4,0.0
4-month lag,AMJJ,3434,4,0.0
4-month lag,AMJJ,3435,4,0.0
4-month lag,AMJJ,3436,3,0.0
4-month lag,AMJJ,3437,3,0.0
4-month lag,AMJJ,3438,4,0.0
4-month lag,AMJJ,3439,4,0.0
4-month lag,AMJJ,3440,4,0.0
4-month lag,AMJJ,3441,4,0.0
4-month lag,AMJJ,3442,4,0.0
4-month lag,AMJJ,3443,4,0.0
4-month lag,AMJJ,3444,4,0.0
4-month lag,AMJJ,3445,4,0.0
4-month lag,AMJJ,3446,4,0.0
4-month lag,AMJJ,3447,4,0.0
4-month lag,AMJJ,3448,4,0.0
4-month lag,AMJJ,3449,4,0.0
4-month lag,AMJJ,3450,4,0.0
4-month lag,AMJJ,3451,4,0.0
4-month lag,AMJJ,3452,4,0.0
4-month lag,AMJJ,3453,2,0.5
4-month lag,AMJJ,3454,2,0.5
4-month lag,AMJJ,3455,4,0.0
4-month lag,AMJJ,3456,4,0.0
4-month lag,AMJJ,3457,4,0.0
4-month lag,AMJJ,3458,4,0.0
4-month lag,AMJJ,3459,4,0.0
4-month lag,AMJJ,3460,4,0.0
4-month lag,AMJJ,3461,4,0.0
4-month lag,AMJJ,3462,4,0.0
4-month lag,AMJJ,3463,4,0.0
4-month lag,AMJJ,3464,4,0.0
4-month lag,AMJJ,3465,4,0.0
4-month lag,AMJJ,3466,4,0.0
4-month lag,AMJJ,3467,4,0.0
4-month lag,AMJJ,3468,4,0.0
4-month lag,AMJJ,3469,4,0.0
4-month lag,AMJJ,3470,4,0.0
4-month lag,AMJJ,3471,4,0.0
4-month lag,AMJJ,3472,4,0.0
4-month lag,AMJJ,3473,4,0.0
4-month lag,AMJJ,3476,4,0.0
4-month lag,AMJJ,3477,4,0.0
4-month lag,AMJJ,3480,4,0.0
4-month lag,AMJJ,3481,4,0.0
4-month lag,AMJJ,3482,3,0.0
4-month lag,AMJJ,3483,4,0.0
4-month lag,AMJJ,3484,4,0.0
4-month lag,AMJJ,3485,4,0.0
4-month lag,AMJJ,3486,3,0.0
4-month lag,AMJJ,3487,4,0.0
4-month lag,AMJJ,3488,4,0.0
4-month lag,AMJJ,3489,3,0.0
4-month lag,AMJJ,3490,4,0.0
4-month lag,AMJJ,3491,4,0.0
4-month lag,AMJJ,3492,4,0.0
4-month lag,AMJJ,3493,3,0.0
4-month lag,AMJJ,3494,4,0.0
4-month lag,AMJJ,3495,4,0.0
4-month lag,AMJJ,3496,3,0.0
4-month lag,AMJJ,3498,4,0.0
4-month lag,AMJJ,3499,4,0.0
4-month lag,AMJJ,3500,4,0.0
4-month lag,AMJJ,3501,4,0.0
4-month lag,AMJJ,3503,4,0.0
4-month lag,AMJJ,3504,4,0.5
4-month lag,AMJJ,3506,4,0.0
4-month lag,AMJJ,3507,4,0.0
4-month lag,AMJJ,3508,4,0.0
4-month lag,AMJJ,3509,4,0.0
4-month lag,AMJJ,3510,4,0.0
4-month lag,AMJJ,3511,4,0.0
4-month lag,AMJJ,3512,4,0.0
4-month lag,AMJJ,3513,4,0.0
4-month lag,AMJJ,3514,4,0.0
4-month lag,AMJJ,3515,4,0.0
4-month lag,AMJJ,3516,4,0.0
4-month lag,AMJJ,3517,4,0.0
4-month lag,AMJJ,3518,4,0.0
4-month lag,AMJJ,3519,4,0.0
4-month lag,AMJJ,3520,3,0.0
4-month lag,AMJJ,3521,1,0.0
4-month lag,AMJJ,3522,4,0.0
4-month lag,AMJJ,3523,4,0.0
4-month lag,AMJJ,3524,4,0.0
4-month lag,AMJJ,3525,4,0.0
4-month lag,AMJJ,3526,4,0.0
4-month lag,AMJJ,3527,4,0.0
4-month lag,AMJJ,3528,4,0.0
4-month lag,AMJJ,3529,4,0.0
4-month lag,AMJJ,3530,4,0.0
4-month lag,AMJJ,3531,4,0.0
4-month lag,AMJJ,3532,4,0.0
4-month lag,AMJJ,3533,4,0.0
4-month lag,AMJJ,3534,3,0.0
4-month lag,AMJJ,3535,3,0.0
4-month lag,AMJJ,3536,3,0.0
4-month lag,AMJJ,3537,3,0.0
4-month lag,AMJJ,3538,3,0.0
4-month lag,AMJJ,3539,4,0.0
4-month lag,AMJJ,3540,4,0.0
4-month lag,AMJJ,3541,4,0.0
4-month lag,AMJJ,3542,1,0.0
4-month lag,AMJJ,3543,4,0.0
4-month lag,AMJJ,3544,4,0.0
4-month lag,AMJJ,3545,4,0.0
4-month lag,AMJJ,3546,4,0.0
4-month lag,AMJJ,3547,4,0.0
4-month lag,AMJJ,3548,4,0.0
4-month lag,AMJJ,3549,4,0.0
4-month lag,AMJJ,3550,4,0.0
4-month lag,AMJJ,3551,4,0.0
4-month lag,AMJJ,3552,4,0.0
4-month lag,AMJJ,3553,3,0.0
4-month lag,AMJJ,3554,4,0.0
4-month lag,AMJJ,3555,1,1.0
4-month lag,AMJJ,3556,4,0.0
4-month lag,AMJJ,3557,4,0.0
4-month lag,AMJJ,3558,4,0.0
4-month lag,AMJJ,3559,4,0.0
4-month lag,AMJJ,3560,4,0.0
4-month lag,AMJJ,3561,4,0.0
4-month lag,AMJJ,3563,4,0.0
4-month lag,AMJJ,3564,4,0.0
4-month lag,AMJJ,3565,3,0.0
4-month lag,AMJJ,3566,4,0.0
4-month lag,AMJJ,3567,4,0.0
4-month lag,AMJJ,3568,4,0.0
4-month lag,AMJJ,3569,3,0.0
4-month lag,AMJJ,3570,4,0.0
4-month lag,AMJJ,3571,4,0.0
4-month lag,AMJJ,3572,4,0.0
4-month lag,AMJJ,3573,4,0.0
4-month lag,AMJJ,3574,4,0.0
4-month lag,AMJJ,3575,4,0.0
4-month lag,AMJJ,3576,4,0.0
4-month lag,AMJJ,3577,4,0.0
4-month lag,AMJJ,3578,1,0.0
4-month lag,AMJJ,3579,3,0.0
4-month lag,AMJJ,3580,4,0.0
4-month lag,AMJJ,3581,3,0.0
4-month lag,AMJJ,3582,4,0.0
4-month lag,AMJJ,3583,4,0.0
4-month lag,AMJJ,3584,4,0.0
4-month lag,AMJJ,3585,4,0.0
4-month lag,AMJJ,3586,4,0.0
4-month lag,AMJJ,3587,4,0.0
4-month lag,AMJJ,3588,3,0.0
4-month lag,AMJJ,3589,4,0.0
4-month lag,AMJJ,3590,3,0.0
4-month lag,AMJJ,3591,4,0.0
4-month lag,AMJJ,3592,4,0.0
4-month lag,AMJJ,3593,4,0.0
4-month lag,AMJJ,3594,1,0.0
4-month lag,AMJJ,3595,3,0.0
4-month lag,AMJJ,3596,4,0.0
4-month lag,AMJJ,3597,4,0.0
4-month lag,AMJJ,3598,1,0.0
4-month lag,AMJJ,3599,4,0.0
4-month lag,AMJJ,3600,4,0.0
4-month lag,AMJJ,3601,4,0.0
4-month lag,AMJJ,3602,1,0.0
4-month lag,AMJJ,3603,4,0.0
4-month lag,AMJJ,3604,4,0.0
4-month lag,AMJJ,3605,4,0.0
4-month lag,AMJJ,3606,3,0.0
4-month lag,AMJJ,3607,4,0.0
4-month lag,AMJJ,3608,3,0.0
4-month lag,AMJJ,3609,4,0.0
4-month lag,AMJJ,3610,4,0.0
4-month lag,AMJJ,3611,4,0.0
4-month lag,AMJJ,3612,4,0.0
4-month lag,AMJJ,3613,4,0.0
4-month lag,AMJJ,3614,4,0.0
4-month lag,AMJJ,3615,4,0.0
4-month lag,AMJJ,3616,4,0.0
4-month lag,AMJJ,3617,3,0.0
4-month lag,AMJJ,3618,4,0.0
4-month lag,AMJJ,3619,4,0.0
4-month lag,AMJJ,3620,4,0.0
4-month lag,AMJJ,3621,4,0.0
4-month lag,AMJJ,3622,4,0.0
4-month lag,AMJJ,3623,4,0.0
4-month lag,AMJJ,3624,4,0.0
4-month lag,AMJJ,3625,4,0.0
4-month lag,AMJJ,3626,4,0.0
4-month lag,AMJJ,3628,4,0.0
4-month lag,AMJJ,3629,4,0.0
4-month lag,AMJJ,3632,4,0.0
4-month lag,AMJJ,3633,4,0.0
4-month lag,AMJJ,3634,3,0.0
4-month lag,AMJJ,3635,3,0.0
4-month lag,AMJJ,3636,4,0.0
4-month lag,AMJJ,3637,4,0.0
4-month lag,AMJJ,3638,4,0.0
4-month lag,AMJJ,3639,3,0.0
4-month lag,AMJJ,3640,3,0.0
4-month lag,AMJJ,3641,4,0.0
4-month lag,AMJJ,3642,4,0.0
4-month lag,AMJJ,3643,3,0.0
4-month lag,AMJJ,3644,3,0.0
4-month lag,AMJJ,3645,3,0.0
4-month lag,AMJJ,3647,4,0.0
4-month lag,AMJJ,3648,4,0.0
4-month lag,AMJJ,3650,4,0.0
4-month lag,AMJJ,3651,4,0.0
4-month lag,AMJJ,3653,4,0.0
4-month lag,AMJJ,3655,1,0.0
4-month lag,AMJJ,3656,1,0.0
4-month lag,AMJJ,3657,1,0.0
4-month lag,AMJJ,3658,1,0.0
4-month lag,AMJJ,3659,1,0.0
4-month lag,AMJJ,3660,1,0.0
4-month lag,AMJJ,3661,1,0.0
4-month lag,AMJJ,3662,1,0.0
4-month lag,AMJJ,3664,1,0.0
4-month lag,AMJJ,3665,1,0.0
4-month lag,AMJJ,3666,1,0.0
4-month lag,AMJJ,3667,1,0.0
4-month lag,AMJJ,3668,1,0.0
4-month lag,AMJJ,3669,1,0.0
4-month lag,AMJJ,3670,4,0.0
4-month lag,AMJJ,3671,4,0.0
4-month lag,AMJJ,3672,4,0.0
4-month lag,AMJJ,3673,4,0.0
4-month lag,AMJJ,3674,4,0.0
4-month lag,AMJJ,3675,4,0.0
4-month lag,AMJJ,3677,1,0.0
4-month lag,AMJJ,3678,3,0.3333333333333333
4-month lag,AMJJ,3679,4,0.0
4-month lag,AMJJ,3680,4,0.25
4-month lag,AMJJ,3681,3,0.3333333333333333
4-month lag,AMJJ,3682,1,0.0
4-month lag,AMJJ,3683,4,0.0
4-month lag,AMJJ,3684,4,0.25
4-month lag,AMJJ,3685,4,0.0
4-month lag,AMJJ,3686,4,0.0
4-month lag,AMJJ,3687,1,0.0
4-month lag,AMJJ,3688,1,0.0
4-month lag,AMJJ,3691,1,0.0
4-month lag,AMJJ,3692,2,0.0
4-month lag,AMJJ,3693,1,0.0
4-month lag,AMJJ,3695,1,0.0
4-month lag,AMJJ,3696,1,0.0
4-month lag,AMJJ,3697,1,0.0
4-month lag,AMJJ,3698,1,0.0
4-month lag,AMJJ,3699,1,0.0
4-month lag,AMJJ,3700,1,0.0
4-month lag,AMJJ,3701,1,0.0
4-month lag,AMJJ,3702,1,0.0
4-month lag,AMJJ,3703,1,0.0
4-month lag,AMJJ,3704,1,0.0
4-month lag,AMJJ,3705,1,0.0
4-month lag,AMJJ,3706,1,0.0
4-month lag,AMJJ,3707,1,0.0
4-month lag,AMJJ,3708,1,0.0
4-month lag,AMJJ,3709,1,0.0
4-month lag,AMJJ,3710,1,0.0
4-month lag,AMJJ,3711,1,0.0
4-month lag,AMJJ,3713,1,0.0
4-month lag,AMJJ,3714,1,0.0
4-month lag,AMJJ,3715,1,0.0
4-month lag,AMJJ,3716,1,0.0
4-month lag,AMJJ,3717,1,0.0
4-month lag,AMJJ,3718,1,0.0
4-month lag,AMJJ,3719,1,0.0
4-month lag,AMJJ,3720,1,0.0
4-month lag,AMJJ,3721,1,0.0
4-month lag,AMJJ,3722,1,0.0
4-month lag,AMJJ,3723,1,0.0
4-month lag,AMJJ,3724,1,0.0
4-month lag,AMJJ,3725,1,0.0
4-month lag,AMJJ,3726,4,0.0
4-month lag,AMJJ,3727,4,0.0
4-month lag,AMJJ,3728,1,0.0
4-month lag,AMJJ,3729,4,0.0
4-month lag,AMJJ,3730,4,0.0
4-month lag,AMJJ,3731,4,0.0
4-month lag,AMJJ,3732,4,0.0
4-month lag,AMJJ,3733,4,0.0
4-month lag,AMJJ,3734,4,0.0
4-month lag,AMJJ,3735,4,0.0
4-month lag,AMJJ,3736,4,0.0
4-month lag,AMJJ,3737,4,0.0
4-month lag,AMJJ,3738,1,0.0
4-month lag,AMJJ,3740,1,0.0
4-month lag,AMJJ,3741,1,0.0
4-month lag,AMJJ,3743,1,0.0
4-month lag,AMJJ,3744,1,0.0
4-month lag,AMJJ,3745,1,0.0
4-month lag,AMJJ,3746,1,0.0
4-month lag,AMJJ,3748,1,0.0
4-month lag,AMJJ,3749,1,0.0
4-month lag,AMJJ,3750,1,0.0
4-month lag,AMJJ,3751,1,0.0
