forecasting_horizon,season,uid,n,err_rate
4-month horizon,DJFM,2698,4,0.0
4-month horizon,DJFM,2699,4,0.0
4-month horizon,DJFM,2700,4,0.0
4-month horizon,DJFM,2701,4,0.0
4-month horizon,DJFM,2702,4,0.0
4-month horizon,DJFM,2703,4,0.0
4-month horizon,DJFM,2704,4,0.0
4-month horizon,DJFM,2705,4,0.0
4-month horizon,DJFM,2706,4,0.0
4-month horizon,DJFM,2707,4,0.0
4-month horizon,DJFM,2708,4,0.0
4-month horizon,DJFM,2709,4,0.0
4-month horizon,DJFM,2710,4,0.0
4-month horizon,DJFM,2711,4,0.0
4-month horizon,DJFM,2712,4,0.0
4-month horizon,DJFM,2713,4,0.0
4-month horizon,DJFM,2714,4,0.0
4-month horizon,DJFM,2715,4,0.0
4-month horizon,DJFM,2716,4,0.0
4-month horizon,DJFM,2717,4,0.0
4-month horizon,DJFM,2718,4,0.0
4-month horizon,DJFM,2719,4,0.0
4-month horizon,DJFM,2720,4,0.0
4-month horizon,DJFM,2721,4,0.0
4-month horizon,DJFM,2722,4,0.0
4-month horizon,DJFM,2723,4,0.0
4-month horizon,DJFM,2724,4,0.0
4-month horizon,DJFM,2725,4,0.0
4-month horizon,DJFM,2726,4,0.0
4-month horizon,DJFM,2727,4,0.0
4-month horizon,DJFM,2728,4,0.0
4-month horizon,DJFM,2729,4,0.0
4-month horizon,DJFM,2730,4,0.0
4-month horizon,DJFM,2731,4,0.0
4-month horizon,DJFM,2732,4,0.0
4-month horizon,DJFM,2733,4,0.0
4-month horizon,DJFM,2734,4,0.0
4-month horizon,DJFM,2735,4,0.0
4-month horizon,DJFM,2736,4,0.0
4-month horizon,DJFM,2737,4,0.0
4-month horizon,DJFM,2738,4,0.0
4-month horizon,DJFM,2739,4,0.0
4-month horizon,DJFM,2740,4,0.0
4-month horizon,DJFM,2741,4,0.0
4-month horizon,DJFM,2742,4,0.0
4-month horizon,DJFM,2743,4,0.0
4-month horizon,DJFM,2744,4,0.0
4-month horizon,DJFM,2745,4,0.0
4-month horizon,DJFM,2746,4,0.5
4-month horizon,DJFM,2747,4,0.5
4-month horizon,DJFM,2748,4,0.0
4-month horizon,DJFM,2749,4,0.0
4-month horizon,DJFM,2750,4,0.0
4-month horizon,DJFM,2751,4,0.25
4-month horizon,DJFM,2752,4,0.0
4-month horizon,DJFM,2753,4,0.0
4-month horizon,DJFM,2754,4,0.0
4-month horizon,DJFM,2755,4,0.75
4-month horizon,DJFM,2756,4,0.5
4-month horizon,DJFM,2757,4,0.0
4-month horizon,DJFM,2758,4,0.0
4-month horizon,DJFM,2759,4,0.0
4-month horizon,DJFM,2760,4,0.0
4-month horizon,DJFM,2761,4,0.0
4-month horizon,DJFM,2762,4,0.0
4-month horizon,DJFM,2763,4,0.0
4-month horizon,DJFM,2764,4,0.0
4-month horizon,DJFM,2765,4,0.0
4-month horizon,DJFM,2766,4,0.0
4-month horizon,DJFM,2767,4,0.0
4-month horizon,DJFM,2768,4,0.0
4-month horizon,DJFM,2769,4,0.0
4-month horizon,DJFM,2770,4,0.0
4-month horizon,DJFM,2771,4,0.0
4-month horizon,DJFM,2772,4,0.0
4-month horizon,DJFM,2773,4,0.0
4-month horizon,DJFM,2774,4,0.0
4-month horizon,DJFM,2775,4,0.75
4-month horizon,DJFM,2776,4,0.5
4-month horizon,DJFM,2777,4,0.0
4-month horizon,DJFM,2778,4,0.0
4-month horizon,DJFM,2779,4,0.0
4-month horizon,DJFM,2780,4,0.0
4-month horizon,DJFM,2781,4,0.0
4-month horizon,DJFM,2782,4,0.0
4-month horizon,DJFM,2783,4,0.0
4-month horizon,DJFM,2784,4,0.0
4-month horizon,DJFM,2785,4,0.0
4-month horizon,DJFM,2787,4,0.0
4-month horizon,DJFM,2788,4,0.0
4-month horizon,DJFM,2789,4,0.0
4-month horizon,DJFM,2790,4,0.25
4-month horizon,DJFM,2791,4,0.25
4-month horizon,DJFM,2792,4,0.25
4-month horizon,DJFM,2793,4,0.25
4-month horizon,DJFM,2794,4,0.25
4-month horizon,DJFM,2795,4,0.25
4-month horizon,DJFM,2796,4,0.5
4-month horizon,DJFM,2797,4,0.25
4-month horizon,DJFM,2798,4,0.25
4-month horizon,DJFM,2799,4,0.25
4-month horizon,DJFM,2800,4,0.25
4-month horizon,DJFM,2801,4,0.25
4-month horizon,DJFM,2802,4,0.25
4-month horizon,DJFM,2803,4,0.25
4-month horizon,DJFM,2804,4,0.25
4-month horizon,DJFM,2805,4,0.25
4-month horizon,DJFM,2806,4,0.5
4-month horizon,DJFM,2807,4,0.25
4-month horizon,DJFM,2808,4,0.25
4-month horizon,DJFM,2809,4,0.25
4-month horizon,DJFM,2810,4,0.25
4-month horizon,DJFM,2811,4,0.25
4-month horizon,DJFM,2812,4,0.25
4-month horizon,DJFM,2813,4,0.25
4-month horizon,DJFM,2814,4,0.5
4-month horizon,DJFM,2815,4,0.25
4-month horizon,DJFM,2816,4,0.25
4-month horizon,DJFM,2817,4,0.25
4-month horizon,DJFM,2818,4,0.25
4-month horizon,DJFM,2819,4,0.25
4-month horizon,DJFM,2820,4,0.25
4-month horizon,DJFM,2821,4,0.25
4-month horizon,DJFM,2822,4,0.25
4-month horizon,DJFM,2823,4,0.5
4-month horizon,DJFM,2824,4,0.25
4-month horizon,DJFM,2825,4,0.25
4-month horizon,DJFM,2826,4,0.5
4-month horizon,DJFM,2827,4,0.25
4-month horizon,DJFM,2828,4,0.25
4-month horizon,DJFM,2829,4,0.25
4-month horizon,DJFM,2830,4,0.25
4-month horizon,DJFM,2831,4,0.25
4-month horizon,DJFM,2832,4,0.25
4-month horizon,DJFM,2833,4,0.25
4-month horizon,DJFM,2834,4,0.25
4-month horizon,DJFM,2835,4,0.0
4-month horizon,DJFM,2836,4,0.25
4-month horizon,DJFM,2837,4,0.5
4-month horizon,DJFM,2838,4,0.0
4-month horizon,DJFM,2839,4,0.0
4-month horizon,DJFM,2840,4,0.0
4-month horizon,DJFM,2841,4,0.0
4-month horizon,DJFM,2842,4,0.0
4-month horizon,DJFM,2843,4,0.0
4-month horizon,DJFM,2844,4,0.0
4-month horizon,DJFM,2845,4,0.0
4-month horizon,DJFM,2846,4,0.0
4-month horizon,DJFM,2847,4,0.0
4-month horizon,DJFM,2848,4,0.0
4-month horizon,DJFM,2849,4,0.0
4-month horizon,DJFM,2850,4,0.0
4-month horizon,DJFM,2851,4,0.0
4-month horizon,DJFM,2852,4,0.0
4-month horizon,DJFM,2853,4,0.0
4-month horizon,DJFM,2854,4,0.25
4-month horizon,DJFM,2855,4,0.25
4-month horizon,DJFM,2856,4,0.25
4-month horizon,DJFM,2857,4,0.25
4-month horizon,DJFM,2858,4,0.25
4-month horizon,DJFM,2859,4,0.25
4-month horizon,DJFM,2860,4,0.25
4-month horizon,DJFM,2861,4,0.25
4-month horizon,DJFM,2862,4,0.25
4-month horizon,DJFM,2863,4,0.25
4-month horizon,DJFM,2864,4,0.25
4-month horizon,DJFM,2865,4,0.5
4-month horizon,DJFM,2866,4,0.5
4-month horizon,DJFM,2867,4,0.5
4-month horizon,DJFM,2868,4,0.25
4-month horizon,DJFM,2869,4,0.25
4-month horizon,DJFM,2870,4,0.25
4-month horizon,DJFM,2871,4,0.25
4-month horizon,DJFM,2872,4,0.25
4-month horizon,DJFM,2873,4,0.5
4-month horizon,DJFM,2874,4,0.25
4-month horizon,DJFM,2875,4,0.25
4-month horizon,DJFM,2876,4,0.25
4-month horizon,DJFM,2877,4,0.25
4-month horizon,DJFM,2878,4,0.25
4-month horizon,DJFM,2879,4,0.25
4-month horizon,DJFM,2880,4,0.25
4-month horizon,DJFM,2881,4,0.25
4-month horizon,DJFM,2882,4,0.0
4-month horizon,DJFM,2883,4,0.25
4-month horizon,DJFM,2884,4,0.5
4-month horizon,DJFM,2885,4,0.5
4-month horizon,DJFM,2886,4,0.5
4-month horizon,DJFM,2887,4,0.5
4-month horizon,DJFM,2888,4,0.5
4-month horizon,DJFM,2889,4,0.5
4-month horizon,DJFM,2890,4,0.25
4-month horizon,DJFM,2891,4,0.25
4-month horizon,DJFM,2892,4,0.25
4-month horizon,DJFM,2893,4,0.25
4-month horizon,DJFM,2894,4,0.25
4-month horizon,DJFM,2895,4,0.5
4-month horizon,DJFM,2896,4,0.25
4-month horizon,DJFM,2897,4,0.5
4-month horizon,DJFM,2898,4,0.5
4-month horizon,DJFM,2899,4,0.25
4-month horizon,DJFM,2900,4,0.5
4-month horizon,DJFM,2901,4,0.25
4-month horizon,DJFM,2902,4,0.25
4-month horizon,DJFM,2903,4,0.5
4-month horizon,DJFM,2904,4,0.5
4-month horizon,DJFM,2905,4,0.25
4-month horizon,DJFM,2906,4,0.25
4-month horizon,DJFM,2907,4,0.5
4-month horizon,DJFM,2908,4,0.5
4-month horizon,DJFM,2909,4,0.5
4-month horizon,DJFM,2910,4,0.25
4-month horizon,DJFM,2911,4,0.25
4-month horizon,DJFM,2912,4,0.25
4-month horizon,DJFM,2913,4,0.5
4-month horizon,DJFM,2914,4,0.25
4-month horizon,DJFM,2915,4,0.5
4-month horizon,DJFM,2916,4,0.25
4-month horizon,DJFM,2917,4,0.25
4-month horizon,DJFM,2918,4,0.5
4-month horizon,DJFM,2919,4,0.5
4-month horizon,DJFM,2920,4,0.25
4-month horizon,DJFM,2921,4,0.5
4-month horizon,DJFM,2922,4,0.25
4-month horizon,DJFM,2923,4,0.25
4-month horizon,DJFM,2924,4,0.5
4-month horizon,DJFM,2925,4,0.5
4-month horizon,DJFM,2926,4,0.5
4-month horizon,DJFM,2927,4,0.25
4-month horizon,DJFM,2928,4,0.25
4-month horizon,DJFM,2929,4,0.25
4-month horizon,DJFM,2930,4,0.25
4-month horizon,DJFM,2931,4,0.25
4-month horizon,DJFM,2932,4,0.25
4-month horizon,DJFM,2933,4,0.5
4-month horizon,DJFM,2934,4,0.25
4-month horizon,DJFM,2935,4,0.25
4-month horizon,DJFM,2936,4,0.25
4-month horizon,DJFM,2937,4,0.25
4-month horizon,DJFM,2938,4,0.25
4-month horizon,DJFM,2939,4,0.25
4-month horizon,DJFM,2940,4,0.5
4-month horizon,DJFM,2941,4,0.25
4-month horizon,DJFM,2942,4,0.25
4-month horizon,DJFM,2943,4,0.5
4-month horizon,DJFM,2944,4,0.5
4-month horizon,DJFM,2945,4,0.25
4-month horizon,DJFM,2946,4,0.5
4-month horizon,DJFM,2947,4,0.5
4-month horizon,DJFM,2948,4,0.5
4-month horizon,DJFM,2949,4,0.5
4-month horizon,DJFM,2950,4,0.25
4-month horizon,DJFM,2951,4,0.25
4-month horizon,DJFM,2952,4,0.25
4-month horizon,DJFM,2953,4,0.5
4-month horizon,DJFM,2954,4,0.5
4-month horizon,DJFM,2955,4,0.5
4-month horizon,DJFM,2956,4,0.5
4-month horizon,DJFM,2957,4,0.5
4-month horizon,DJFM,2958,4,0.25
4-month horizon,DJFM,2959,4,0.25
4-month horizon,DJFM,2960,4,0.25
4-month horizon,DJFM,2961,4,0.25
4-month horizon,DJFM,2962,4,0.5
4-month horizon,DJFM,2963,4,0.5
4-month horizon,DJFM,2964,4,0.25
4-month horizon,DJFM,2965,4,0.25
4-month horizon,DJFM,2966,4,0.25
4-month horizon,DJFM,2967,4,0.5
4-month horizon,DJFM,2968,4,0.25
4-month horizon,DJFM,2969,4,0.5
4-month horizon,DJFM,2970,4,0.75
4-month horizon,DJFM,2971,4,0.5
4-month horizon,DJFM,2972,4,0.25
4-month horizon,DJFM,2973,4,0.75
4-month horizon,DJFM,2974,4,0.75
4-month horizon,DJFM,2975,4,0.75
4-month horizon,DJFM,2976,4,0.75
4-month horizon,DJFM,2977,4,0.25
4-month horizon,DJFM,2978,4,0.25
4-month horizon,DJFM,2979,4,0.25
4-month horizon,DJFM,2980,4,0.25
4-month horizon,DJFM,2981,4,0.0
4-month horizon,DJFM,2982,4,0.25
4-month horizon,DJFM,2983,4,0.25
4-month horizon,DJFM,2984,4,0.25
4-month horizon,DJFM,2985,4,0.25
4-month horizon,DJFM,2986,4,0.0
4-month horizon,DJFM,2987,4,0.25
4-month horizon,DJFM,2988,4,0.25
4-month horizon,DJFM,2989,4,0.25
4-month horizon,DJFM,2990,4,0.25
4-month horizon,DJFM,2991,4,0.0
4-month horizon,DJFM,2992,4,0.25
4-month horizon,DJFM,2993,4,0.25
4-month horizon,DJFM,2994,4,0.25
4-month horizon,DJFM,2995,4,0.25
4-month horizon,DJFM,2996,4,0.0
4-month horizon,DJFM,2997,4,0.25
4-month horizon,DJFM,2998,4,0.25
4-month horizon,DJFM,2999,4,0.0
4-month horizon,DJFM,3000,4,0.25
4-month horizon,DJFM,3001,4,0.25
4-month horizon,DJFM,3002,4,0.25
4-month horizon,DJFM,3003,4,0.25
4-month horizon,DJFM,3004,4,0.25
4-month horizon,DJFM,3005,4,0.25
4-month horizon,DJFM,3006,4,0.25
4-month horizon,DJFM,3007,4,0.25
4-month horizon,DJFM,3008,4,0.25
4-month horizon,DJFM,3009,4,0.25
4-month horizon,DJFM,3010,4,0.25
4-month horizon,DJFM,3011,4,0.25
4-month horizon,DJFM,3012,4,0.5
4-month horizon,DJFM,3013,4,0.25
4-month horizon,DJFM,3014,4,0.25
4-month horizon,DJFM,3015,4,0.25
4-month horizon,DJFM,3016,4,0.25
4-month horizon,DJFM,3017,4,0.0
4-month horizon,DJFM,3018,4,0.0
4-month horizon,DJFM,3019,4,0.5
4-month horizon,DJFM,3020,4,0.25
4-month horizon,DJFM,3021,4,0.75
4-month horizon,DJFM,3022,4,0.0
4-month horizon,DJFM,3023,4,0.0
4-month horizon,DJFM,3024,4,0.75
4-month horizon,DJFM,3025,4,0.75
4-month horizon,DJFM,3026,4,0.25
4-month horizon,DJFM,3027,4,0.5
4-month horizon,DJFM,3028,4,0.25
4-month horizon,DJFM,3029,4,0.5
4-month horizon,DJFM,3030,4,0.25
4-month horizon,DJFM,3031,4,0.5
4-month horizon,DJFM,3032,4,0.5
4-month horizon,DJFM,3033,4,0.0
4-month horizon,DJFM,3034,4,0.0
4-month horizon,DJFM,3035,4,0.5
4-month horizon,DJFM,3036,4,0.0
4-month horizon,DJFM,3037,4,0.0
4-month horizon,DJFM,3038,4,0.0
4-month horizon,DJFM,3039,4,0.25
4-month horizon,DJFM,3040,4,0.0
4-month horizon,DJFM,3041,4,0.75
4-month horizon,DJFM,3042,4,0.5
4-month horizon,DJFM,3043,4,0.25
4-month horizon,DJFM,3044,4,0.0
4-month horizon,DJFM,3045,4,0.0
4-month horizon,DJFM,3046,4,0.25
4-month horizon,DJFM,3047,4,0.25
4-month horizon,DJFM,3048,4,0.0
4-month horizon,DJFM,3049,4,0.0
4-month horizon,DJFM,3050,4,0.0
4-month horizon,DJFM,3051,4,0.0
4-month horizon,DJFM,3052,4,0.0
4-month horizon,DJFM,3053,4,0.0
4-month horizon,DJFM,3054,4,0.0
4-month horizon,DJFM,3055,4,0.0
4-month horizon,DJFM,3056,4,0.0
4-month horizon,DJFM,3057,4,0.0
4-month horizon,DJFM,3058,4,0.0
4-month horizon,DJFM,3059,4,0.0
4-month horizon,DJFM,3060,4,0.0
4-month horizon,DJFM,3061,4,0.0
4-month horizon,DJFM,3062,4,0.0
4-month horizon,DJFM,3063,4,0.5
4-month horizon,DJFM,3064,4,0.25
4-month horizon,DJFM,3065,4,0.5
4-month horizon,DJFM,3066,4,0.5
4-month horizon,DJFM,3067,4,0.25
4-month horizon,DJFM,3068,4,0.25
4-month horizon,DJFM,3069,4,0.5
4-month horizon,DJFM,3070,4,0.5
4-month horizon,DJFM,3071,4,0.5
4-month horizon,DJFM,3072,4,0.5
4-month horizon,DJFM,3073,4,0.5
4-month horizon,DJFM,3074,4,0.0
4-month horizon,DJFM,3075,4,0.5
4-month horizon,DJFM,3076,4,0.25
4-month horizon,DJFM,3077,4,0.25
4-month horizon,DJFM,3078,4,0.25
4-month horizon,DJFM,3079,4,0.5
4-month horizon,DJFM,3080,4,0.5
4-month horizon,DJFM,3081,4,0.5
4-month horizon,DJFM,3082,4,0.25
4-month horizon,DJFM,3083,4,0.25
4-month horizon,DJFM,3084,4,0.5
4-month horizon,DJFM,3085,4,0.5
4-month horizon,DJFM,3086,4,0.25
4-month horizon,DJFM,3087,4,0.25
4-month horizon,DJFM,3088,4,0.5
4-month horizon,DJFM,3089,4,0.25
4-month horizon,DJFM,3090,4,0.5
4-month horizon,DJFM,3091,4,0.25
4-month horizon,DJFM,3092,4,0.0
4-month horizon,DJFM,3093,4,0.0
4-month horizon,DJFM,3094,4,0.0
4-month horizon,DJFM,3095,4,0.0
4-month horizon,DJFM,3096,4,0.0
4-month horizon,DJFM,3097,4,0.0
4-month horizon,DJFM,3098,4,0.0
4-month horizon,DJFM,3099,4,0.0
4-month horizon,DJFM,3100,4,0.0
4-month horizon,DJFM,3101,4,0.0
4-month horizon,DJFM,3102,4,0.0
4-month horizon,DJFM,3103,4,0.0
4-month horizon,DJFM,3104,4,0.0
4-month horizon,DJFM,3105,4,0.0
4-month horizon,DJFM,3106,4,0.0
4-month horizon,DJFM,3107,4,0.0
4-month horizon,DJFM,3108,4,0.0
4-month horizon,DJFM,3109,4,0.0
4-month horizon,DJFM,3110,4,0.0
4-month horizon,DJFM,3111,4,0.0
4-month horizon,DJFM,3112,4,0.0
4-month horizon,DJFM,3113,4,0.0
4-month horizon,DJFM,3114,4,0.0
4-month horizon,DJFM,3115,4,0.0
4-month horizon,DJFM,3116,4,0.0
4-month horizon,DJFM,3117,4,0.0
4-month horizon,DJFM,3118,4,0.0
4-month horizon,DJFM,3119,4,0.0
4-month horizon,DJFM,3120,4,0.0
4-month horizon,DJFM,3121,4,0.0
4-month horizon,DJFM,3122,4,0.0
4-month horizon,DJFM,3123,4,0.5
4-month horizon,DJFM,3124,4,0.25
4-month horizon,DJFM,3125,4,0.25
4-month horizon,DJFM,3126,4,0.5
4-month horizon,DJFM,3127,4,0.5
4-month horizon,DJFM,3128,4,0.25
4-month horizon,DJFM,3129,4,0.5
4-month horizon,DJFM,3130,4,0.5
4-month horizon,DJFM,3131,4,0.5
4-month horizon,DJFM,3132,4,0.5
4-month horizon,DJFM,3133,4,0.5
4-month horizon,DJFM,3134,4,0.25
4-month horizon,DJFM,3135,4,0.25
4-month horizon,DJFM,3136,4,0.5
4-month horizon,DJFM,3137,4,0.25
4-month horizon,DJFM,3138,4,0.5
4-month horizon,DJFM,3139,4,0.0
4-month horizon,DJFM,3140,4,0.5
4-month horizon,DJFM,3141,4,0.5
4-month horizon,DJFM,3142,4,0.5
4-month horizon,DJFM,3143,4,0.5
4-month horizon,DJFM,3144,4,0.25
4-month horizon,DJFM,3145,4,0.25
4-month horizon,DJFM,3146,4,0.75
4-month horizon,DJFM,3147,4,0.5
4-month horizon,DJFM,3148,4,0.0
4-month horizon,DJFM,3149,4,0.5
4-month horizon,DJFM,3150,4,0.0
4-month horizon,DJFM,3151,4,0.0
4-month horizon,DJFM,3152,4,0.0
4-month horizon,DJFM,3153,4,0.0
4-month horizon,DJFM,3154,4,0.0
4-month horizon,DJFM,3155,4,0.75
4-month horizon,DJFM,3156,4,0.25
4-month horizon,DJFM,3157,4,0.0
4-month horizon,DJFM,3158,4,0.0
4-month horizon,DJFM,3159,4,0.25
4-month horizon,DJFM,3160,4,0.5
4-month horizon,DJFM,3161,4,0.5
4-month horizon,DJFM,3162,4,0.0
4-month horizon,DJFM,3163,4,0.5
4-month horizon,DJFM,3164,4,0.0
4-month horizon,DJFM,3165,4,0.75
4-month horizon,DJFM,3166,4,0.5
4-month horizon,DJFM,3167,4,0.5
4-month horizon,DJFM,3168,4,0.5
4-month horizon,DJFM,3169,4,0.5
4-month horizon,DJFM,3170,4,0.5
4-month horizon,DJFM,3171,4,0.0
4-month horizon,DJFM,3172,4,0.0
4-month horizon,DJFM,3173,4,0.0
4-month horizon,DJFM,3174,4,0.0
4-month horizon,DJFM,3175,4,0.0
4-month horizon,DJFM,3176,4,0.0
4-month horizon,DJFM,3177,4,0.0
4-month horizon,DJFM,3178,4,0.0
4-month horizon,DJFM,3179,4,0.0
4-month horizon,DJFM,3180,4,0.0
4-month horizon,DJFM,3181,4,0.0
4-month horizon,DJFM,3182,4,0.0
4-month horizon,DJFM,3183,4,0.0
4-month horizon,DJFM,3184,4,0.0
4-month horizon,DJFM,3185,4,0.0
4-month horizon,DJFM,3186,4,0.0
4-month horizon,DJFM,3187,4,0.0
4-month horizon,DJFM,3188,4,0.0
4-month horizon,DJFM,3189,4,0.0
4-month horizon,DJFM,3190,4,0.0
4-month horizon,DJFM,3191,4,0.0
4-month horizon,DJFM,3192,4,0.0
4-month horizon,DJFM,3193,4,0.0
4-month horizon,DJFM,3194,4,0.0
4-month horizon,DJFM,3195,4,0.0
4-month horizon,DJFM,3196,4,0.0
4-month horizon,DJFM,3197,4,0.0
4-month horizon,DJFM,3198,4,0.0
4-month horizon,DJFM,3199,4,0.0
4-month horizon,DJFM,3200,4,0.0
4-month horizon,DJFM,3201,4,0.0
4-month horizon,DJFM,3202,4,0.0
4-month horizon,DJFM,3203,4,0.0
4-month horizon,DJFM,3204,4,0.0
4-month horizon,DJFM,3205,4,0.0
4-month horizon,DJFM,3206,4,0.0
4-month horizon,DJFM,3207,4,0.0
4-month horizon,DJFM,3208,4,0.0
4-month horizon,DJFM,3209,4,0.0
4-month horizon,DJFM,3210,4,0.0
4-month horizon,DJFM,3211,4,0.0
4-month horizon,DJFM,3212,4,0.0
4-month horizon,DJFM,3213,4,0.0
4-month horizon,DJFM,3214,4,0.0
4-month horizon,DJFM,3215,4,0.0
4-month horizon,DJFM,3216,4,0.0
4-month horizon,DJFM,3217,4,0.0
4-month horizon,DJFM,3218,4,0.0
4-month horizon,DJFM,3219,4,0.0
4-month horizon,DJFM,3220,4,0.0
4-month horizon,DJFM,3221,4,0.0
4-month horizon,DJFM,3222,4,0.0
4-month horizon,DJFM,3223,4,0.0
4-month horizon,DJFM,3224,4,0.0
4-month horizon,DJFM,3225,4,0.0
4-month horizon,DJFM,3226,4,0.0
4-month horizon,DJFM,3227,4,0.0
4-month horizon,DJFM,3228,4,0.0
4-month horizon,DJFM,3229,4,0.0
4-month horizon,DJFM,3230,4,0.0
4-month horizon,DJFM,3231,4,0.0
4-month horizon,DJFM,3232,4,0.0
4-month horizon,DJFM,3233,4,0.0
4-month horizon,DJFM,3234,4,0.0
4-month horizon,DJFM,3235,4,0.0
4-month horizon,DJFM,3236,4,0.0
4-month horizon,DJFM,3237,4,0.0
4-month horizon,DJFM,3238,4,0.0
4-month horizon,DJFM,3239,4,0.0
4-month horizon,DJFM,3240,4,0.0
4-month horizon,DJFM,3241,4,0.0
4-month horizon,DJFM,3242,4,0.0
4-month horizon,DJFM,3243,4,0.0
4-month horizon,DJFM,3244,4,0.0
4-month horizon,DJFM,3245,4,0.0
4-month horizon,DJFM,3246,4,0.0
4-month horizon,DJFM,3247,4,0.0
4-month horizon,DJFM,3248,4,0.0
4-month horizon,DJFM,3249,4,0.0
4-month horizon,DJFM,3250,4,0.0
4-month horizon,DJFM,3251,4,0.0
4-month horizon,DJFM,3252,4,0.0
4-month horizon,DJFM,3253,4,0.0
4-month horizon,DJFM,3254,4,0.0
4-month horizon,DJFM,3255,4,0.0
4-month horizon,DJFM,3256,4,0.0
4-month horizon,DJFM,3257,4,0.0
4-month horizon,DJFM,3258,4,0.0
4-month horizon,DJFM,3259,4,0.0
4-month horizon,DJFM,3260,4,0.0
4-month horizon,DJFM,3261,4,0.0
4-month horizon,DJFM,3262,4,0.0
4-month horizon,DJFM,3263,4,0.0
4-month horizon,DJFM,3264,4,0.0
4-month horizon,DJFM,3265,4,0.0
4-month horizon,DJFM,3266,4,0.0
4-month horizon,DJFM,3267,4,0.0
4-month horizon,DJFM,3268,4,0.0
4-month horizon,DJFM,3269,4,0.0
4-month horizon,DJFM,3270,4,0.0
4-month horizon,DJFM,3271,4,0.0
4-month horizon,DJFM,3272,4,0.0
4-month horizon,DJFM,3273,4,0.0
4-month horizon,DJFM,3274,4,0.0
4-month horizon,DJFM,3275,4,0.0
4-month horizon,DJFM,3276,4,0.0
4-month horizon,DJFM,3277,4,0.0
4-month horizon,DJFM,3278,4,0.0
4-month horizon,DJFM,3279,4,0.0
4-month horizon,DJFM,3280,4,0.0
4-month horizon,DJFM,3281,4,0.0
4-month horizon,DJFM,3282,4,0.0
4-month horizon,DJFM,3283,4,0.0
4-month horizon,DJFM,3284,4,0.0
4-month horizon,DJFM,3285,4,0.0
4-month horizon,DJFM,3286,4,0.0
4-month horizon,DJFM,3287,4,0.0
4-month horizon,DJFM,3288,4,0.0
4-month horizon,DJFM,3289,4,0.0
4-month horizon,DJFM,3290,4,0.0
4-month horizon,DJFM,3291,4,0.0
4-month horizon,DJFM,3292,4,0.0
4-month horizon,DJFM,3293,4,0.0
4-month horizon,DJFM,3294,4,0.0
4-month horizon,DJFM,3295,4,0.0
4-month horizon,DJFM,3296,4,0.0
4-month horizon,DJFM,3297,4,0.0
4-month horizon,DJFM,3298,4,0.0
4-month horizon,DJFM,3299,4,0.0
4-month horizon,DJFM,3300,4,0.0
4-month horizon,DJFM,3301,4,0.0
4-month horizon,DJFM,3302,4,0.0
4-month horizon,DJFM,3303,4,0.0
4-month horizon,DJFM,3304,4,0.0
4-month horizon,DJFM,3305,4,0.0
4-month horizon,DJFM,3306,4,0.0
4-month horizon,DJFM,3307,4,0.0
4-month horizon,DJFM,3308,4,0.0
4-month horizon,DJFM,3309,4,0.0
4-month horizon,DJFM,3310,4,0.0
4-month horizon,DJFM,3311,4,0.0
4-month horizon,DJFM,3312,4,0.0
4-month horizon,DJFM,3313,4,0.0
4-month horizon,DJFM,3314,4,0.0
4-month horizon,DJFM,3315,4,0.0
4-month horizon,DJFM,3316,4,0.0
4-month horizon,DJFM,3317,4,0.0
4-month horizon,DJFM,3318,4,0.0
4-month horizon,DJFM,3319,4,0.0
4-month horizon,DJFM,3320,4,0.0
4-month horizon,DJFM,3321,4,0.0
4-month horizon,DJFM,3322,4,0.0
4-month horizon,DJFM,3323,4,0.0
4-month horizon,DJFM,3324,4,0.0
4-month horizon,DJFM,3325,4,0.0
4-month horizon,DJFM,3326,4,0.0
4-month horizon,DJFM,3327,4,0.0
4-month horizon,DJFM,3328,4,0.0
4-month horizon,DJFM,3329,4,0.0
4-month horizon,DJFM,3330,4,0.0
4-month horizon,DJFM,3331,4,0.75
4-month horizon,DJFM,3332,4,0.5
4-month horizon,DJFM,3333,4,0.5
4-month horizon,DJFM,3334,4,0.5
4-month horizon,DJFM,3335,4,1.0
4-month horizon,DJFM,3336,4,0.5
4-month horizon,DJFM,3337,4,0.0
4-month horizon,DJFM,3338,4,0.0
4-month horizon,DJFM,3339,4,0.0
4-month horizon,DJFM,3340,4,0.0
4-month horizon,DJFM,3341,4,0.0
4-month horizon,DJFM,3342,4,0.0
4-month horizon,DJFM,3343,4,0.0
4-month horizon,DJFM,3344,4,0.0
4-month horizon,DJFM,3345,4,0.75
4-month horizon,DJFM,3346,4,0.0
4-month horizon,DJFM,3347,4,0.25
4-month horizon,DJFM,3348,4,0.0
4-month horizon,DJFM,3349,4,0.0
4-month horizon,DJFM,3350,4,0.0
4-month horizon,DJFM,3351,4,0.0
4-month horizon,DJFM,3352,4,0.0
4-month horizon,DJFM,3353,4,0.0
4-month horizon,DJFM,3354,4,0.0
4-month horizon,DJFM,3355,4,0.0
4-month horizon,DJFM,3356,4,0.0
4-month horizon,DJFM,3357,4,0.0
4-month horizon,DJFM,3358,4,0.0
4-month horizon,DJFM,3359,4,0.0
4-month horizon,DJFM,3360,4,0.0
4-month horizon,DJFM,3361,4,0.0
4-month horizon,DJFM,3362,4,0.0
4-month horizon,DJFM,3363,4,0.0
